"Cuerpo","Calificacion"
"<div class='Normal'><strong>Story: </strong><em>Pre teens, Sam and Suzy, run away from home, fall in love and decide to eventually settle down in marriage. Back home it's time for some crazy search missions and rescue operations.</em><br>
<br>
<strong>Movie Review: </strong>The year is 1965. The place is the island of New Penzance where paved roads do not exist. And the lovers in question are two adolescents, still immature, still growing up. And that is what makes Anderson’s Moonrise Kingdom different.<br>
<br>
Though in the earlier years of teen-dom, Sam and Suzy do everything that perhaps a grown up, madly in love, duo would. They talk of sweet nothings. They dream of settling down in no man's land. They read poetry and tales to one another. And bringing life to all this drama -- not for a single moment does all that teen-turned-adult philosophies and ideologies look comic -- are the performance by the leads, Jared Gilman and Kara Hayward. The two bring out the stupidity of teen life ... and the over carefulness of adulthood with ease. In fact, the two make adolescence, growing up and first love seem like cakewalk.<br>
<br>
Now, for the fun part. It's out and out situational. Because back home, searching for the two eloped lovers, are a whole lot of people -- Suzy's family, Sam's foster parents (who incidentally are not interested in his whereabouts), the neighbours, the social workers (who think the two need electric shocks to overcome absurdity in behaviour), the Khaki scouts of North America lead by scoutmaster Master Ward (Edward Norton), and of course, the well under-played, island cop, Captain Sharp (Bruce Willis).<br>
<br>
Just make sure you follow Wes Anderson pretty well to get the idea bang on.

","3"
"<div class='Normal'><strong>Story:<em> </em></strong><em>Elsa, a french journalist, is kidnapped by the Taliban in Afghanistan. Enter the special forces....</em><br>
<br>
<strong>Movie Review: </strong>If it’s the special forces we are talking about, guns and grenades, state-of-the-art technology and out-of-the-box strategies is what we are primarily on the lookout for. Sadly, here our men in uniforms are seen falling, faltering and giving up as well. No wonder, the special force comprising six super officers on a mission to get kidnapped Elsa safely back to her land end up being killed. Not to say they never try at all. At least the first half sees our men in action. For the rest, over to the story….<br>
<br>
Action and the struggle-to-survive (all seen before stuff) aside, there are moments in the movie that do deserve a special mention: the performances by every single cast that holds your attention till the very end; the state of the nation, the diplomatic statement and reactions, the panic in news agencies when a (war) correspondent is abducted; the camerawork that captures the tribal areas of Pakistan and Afghanistan in its extreme form beautifully; the not-so-happening practices being followed in some not-so-fortunate parts of the world -- women being sold to the Talibans; a Muslim woman throwing off her veil just to smile (her idea of who-gives-a-damn) before her public execution; children as young as seven forcibly taken away by the Taliban so that they can return to do the same.<br>
<br>
Agreed this was never meant to be a Daniel Pearl and Johanne Sutton real life drama come alive on screen, but what really makes Special Forces a little different is the very opening line of the movie that gives us ample food for thought -- The only way to change the world is to change the story.

","3"
"<div class='Normal'><strong>Story: </strong><em>Robert Miller, a corporate honcho, is desperate to sell his trading empire. But before that a whole lot of issues – personal and corporate -- need to be tackled first.</em><br>
<br>
<strong>Movie Review: </strong>The setting is the big, biz world of corporate America. Hence, the plot revolves around Green bills, manipulative tycoons, profits and merges. Add to that Robert Miller (Richard Gere), caught in a trap, courtesy his mistress... and all things ‘green’ just not working in favour of him, and Arbitrage (like many movies before) puts you face-to-face with what goes on in the world where all that matters is profit and loss.<br>
<br>
As for what lies in store for the movie buff, it's definitely the performance. Not that of Susan Sarandon. Sadly, we hardly get to see her -- for most of the time she is cornered as the high society wife who might find the ongoing in her husband’s life complicated. Of course, the little that we see of her simply reiterates her position in the list of ace Hollywood actors. Next is Detective Michael Bryer (Tim Roth), who does manage to pull off a decent act. Again, he too loses the grip due to loopholes in the plot. Finally, the onus lies on Richard Gere.<br>
<br>
Needless to say he is the winner... out and out. As the father who just can't tell his daughter about the missing funds in the ‘unbalanced’ balance sheet... As the tycoon who cannot be picked up the law due to his super rich status... As the man who does not want his people to be hurt even as he indulges in financial irregularities and infidelity on the sly… As the man who wants to be richest guy in the cemetery… And as the man whose world revolves around five things only – money, money, money, money and money, Richard Gere is THE reason you might want to watch this one.

","3"
"<div class='Normal'><strong>Story:</strong> <em>Spotty has two missions to accomplish: A whole new world to explore and a big, bad guy to avenge. Just one problem: He is just about a year old… and growing!</em><br>
<br>
<strong>Movie Review: </strong>First, what works for <em>Tarbosaurus 3D:</em> Dinosaurs, dinosaurs and more dinosaurs. After all we are talking about the tarbosaurus that lived some 80 million years ago.<br>
<br>
So what follows scene after scene is one dinosaur fighting the other... many dinosaurs hunting down a helpless prey. Surely an attention grabber… in 3D! Next is the desert landscape, all high and dry, captured pretty well… again in 3D.<br>
<br>
In fact, the parched landscape has all dinosaurs (and perhaps the viewers alike) wanting to shift to green paradise ASAP. But then struggle for survival has never really been that easy, at least for our little hero, Spotty, (named after all those cute li’l spots on his face). But before that he sees his folks die before his eyes...as he is left alone to deal with the bullies of the jungle.<br>
<br>
Enough for the EQ (emotional quotient). Not to miss out are the cute moments when Spotty is seen discovering a whole new world: quick sand for him is like the invisible giant; mammals giving birth rather than laying eggs like his species is wonder-stuff for him; falling for the blue-eyed Tarbosaurus is the best thing that could ever happen to him.<br>
<br>
Now for what plays spoilsport: Undoubtedly it’s the introduction of the varied creatures (their traits, their breeding habits, their food preferences, hunting styles) that once existed on planet Earth -- Velociraptors, Tylosaurus, Tyrannosaurus, Grenausarus, Ankylosaurus. Sometimes these even pop up in the middle of scenes that matter.<br>
<br>
But then all loopholes are taken care of when Spotty puts on a brave front to battle the big, bad Torosausrus -- One Eye. That’s when the message is loud and clear: Never give up.

","3"
"<div class='Normal'><strong>Story: </strong><em>Jill (Amanda Seyfried) has issues of her own to deal with: She is undertaking psychiatric treatment after she was kidnapped, tortured and almost killed. But even before she can get over her past, her present falls apart. This time it's her sister, Molly, who goes missing one fine day. Time for action. But how?</em><br>
<br>
<strong>Movie Review:</strong> Mamma Mia! Amanda Seyfried does not skip being on screen even for a single second. Right from the first shot till the last one, you see Amanda running from pillar to post... from cop to neighbour... from strangers to best buddies in order to find her missing sister. Now that's where <em>Gone </em>scores brownie points.<br>
<br>
Amanda is convincing as a patient who is yet to get over a traumatic past. She looks aptly helpless as the single girl who drives through the jungles of the cold Portland just to get her sister back. Then she is seen as the do-or-die sister (and victim on the lookout for justice as well) who is all out to take things evil in her stride. No wonder when she finally gives it back to the bad guy, you end up feeling relieved.<br>
<br>
Yes, more than the whodunnit and howdunnit, what makes Gone watchable is the very climax when all scores are settled with the bad guy. Precisely the moment when you feel some tension building up. However, all seems lost to the otherwise weak plot.<br>
<br>
As for the rest of the characters – including the bad guy -- you don't even realise they are even there. Blame it on the script. Or is it due to Amanda calling the shots in every shot? Take your pick...

","3"
"<div class='Normal'><strong>Story: </strong>When Rome is the place we’re talking about, tales are bound to be plenty, both of those living there, as well as those travelling out there.<br>
<br>
<strong>Movie Review: </strong>Now here is a movie from none other than the maker of the all-time favourite Midnight in Paris, Woody Allen. He not only directs To Rome with Love; he also happens to be the man behind the script (Woody Allen is the writer too)... and he also stars in this movie. And disappoint he does not at least when it comes to his performance. In fact, To Rome with Love scores purely for the huge star cast, and then for the performances put forth by the same cast.<br>
<br>
The four sub-plots involve 1) a young small-town Italian couple who arrive in Rome right after their marriage. The duo manages to give you an ample dose of adult humour. Special mention: Penelope Cruz who not only looks her glam self, but has the whole of Rome wanting more of Anna (read her). 2) Then there is a retired opera director (Woody Allen) and his wife (Judy Davis) who visit Rome to meet their future son-in-law... and eventually end up talent hunting. Now this is the couple that gives you maximum food for thought… and laughter. 3) Next is a famous architect (Alec Baldwin) who travels down memory lane, literally, courtesy a young architecture student (Jesse Eisenberg) living in Rome, 4) followed by an ordinary citizen of Rome (Roberto Benigni) who one fine morning finds himself as part of the creme de la creme.<br>
<br>
Unfortunately, it is the script -- too many characters, too many sub plots, too many unexplained fundas/stories -- that leaves you rather disappointed. That’s when you realise To Rome with Love is no Woody Allen’s Oscar-winning (Midnight in Paris, Manhattan or Hannah and her sisters) effort... an effort wherein he managed to transform NYC and Paris into fairy land… where dreams came true.

","3"
"<div class='Normal'><strong>Story: </strong><em>It’s LA calling... for love birds Annie Bean and Yul Perrkins. In other words, time to hit the road... and run!</em><br>
<br>
<strong>Movie Review:</strong> They -- Annie Bean (Kristen Bell) and Yul Perrkins (Dax Shepard) -- hit the road to LA to take up a job out there is pretty clear. But why all that run? That's because their road trip gets really complicated (and pretty funny) when they are chased by a friend from the past, Alex Dmitri (Bradley Cooper), the ever-swearing Randy Anderson (Tom Arnold), a jealous ex-boyfriend Gil Rathbinn (Michael Rosenbaum) and the rest. But why are they chased in the first place?<br>
<br>
Yul is a self-proclaimed member of the witness protection programme who is happy to live a life of peace with the woman he loves. But when it's career calling for Annie one has to move on – something that has Yul all worked up... not so much for the shift, as much for the return-to-his-criminal-past now. But then there are a lot of bad guys who're waiting to settle scores with him.<br>
<br>
Now that's where all that comedy comes from. Add to that Tom Arnold's exceptional urge to swear, packaged with his accident-prone-to-the-core way to life. Next it's the road trip that continue to get crazier, thereby adding some comic relief to the otherwise slow pace of the movie.<br>
<br>
Don't go looking for high speed chase and state-of-the-art shoot outs. Just settle for some situational comedy amidst the backdrop of Pure Imagination from Willy Wonka and the Chocolate Factory and Let My Love Open the Door, and you’d say this one is watchable.

","3"
"<div class='Normal'><strong>Story: </strong><em>Name, fame and power is what Georges Duroy wants. And he is ready to go to any extent to have ’em all...</em><br>
<br>
<strong>Movie Review:</strong> And you thought Robert Cullen Pattinson was all about pouting and wooing the love of his life with his vampiristic Ps and Qs in place. Time now to meet the new Robert Pattinson, the actor, whose dark and sinister means justifies the wall against which his ladder leans.<br>
<br>
As Georges Duroy, getting the woman of repute (name, fame, power, money) to join him in bed is a child's play. And once done, he so unabashedly moves on to projects bigger... in a way that you are left wondering if this is the same guy who stands tall as the epitome of die-no-die-I-will-always-love-you. Of course, helping him to break away from that twilight-ism are the three leading ladies who have ruled the box office in their own ways: Uma Thurman's career-comes-first Madeleine, Christina Ricci's to-be-or-not-to-be Clotilde and Kristin Scott Thomas’ goody-goody Virginie.<br>
<br>
The setting is perfect: It's the end of the 19th century -- a time when Paree was full of horses and carriages, cancan dresses and aristocrats with a knack of doing everything with poise. The plot is tried and tested – an ex-war soldier of hardly any means dreams of making it big... by hook or crook. Yes, what goes under those porcelain-covered and satin-mixed stuff has always been questionable. But once again, standing tall in this world of greed, corruption, politicians, the elite... is none other than Pattinson. Watch him emote right in the end, where his anger, passion and sense of failure knows no boundaries.<br>
<br>
Just make sure you've read the classic novel by Guy de Maupassant so that the somewhat missing links in the script help you connect everything.

","3"
"<div class='Normal'><strong>Story:</strong> <em>North Carolina district is exactly the place all want to be in, including CEOs Glenn (John Lithgow) and Wade Motch (Dan Aykroyd). Trouble time for long-term Congressman Cam Brady?</em><br>
<br>
<strong>Movie Review: </strong>The political sarcasm aside, what really works for <em>The Campaign</em> is its timing. With just a few more days left to go before the world gets to see the next (or perhaps same) president of the United States of America, all eyes are set on the incumbent President Barack Obama and his major challenger, former Massachusetts Governor, Republican Mitt Romney.<br>
<br>
The war between the candidates is enough to make headlines the world over. And the war between Congressman Cam Brady (Will Ferrell) and his rival candidate naive Marty Huggins (Zach Galifianakis), director of the local Tourism Center, in <em>The Campaign</em> is enough to give you ample food for thought... even as it tickles your (political and intellectual) funny bone.<br>
<br>
While Will Ferrell with his typical all-like-a-Prez accent and I-almost-said-it-foul-mouth manages to get close to modern American politics, Zach Galifianakis equally shines with his bizarre eccentricities. For the rest, it’s over to the typical political references and innuendos that have you asking for more: corruption, a laid-back attitude, false promises, approval ratings (the highs and lows), corporate bigwigs and their stake in the ruling political party, washing of dirty linen in campaigns….<br>
<br>
So far so good till you are half way into the movie and don't really care who wins. Why? First, blame it on the plot which has nothing new to offer that you have never seen, imagined or heard from the world of politics before. Second, even as the candidates get dirty with each passing day, there is a moment of truth (and all that <em>bhashan</em> stuff) that spoils all the fun: How much (of dirtiness) is too much when it comes to winning that hot seat. Unless, of course, you like your comedy to be all politically correct.

","3"
"<div class='Normal'><em><strong>Story</strong>: A weekend getaway turns into a nightmare for seven youngsters when a shark gets all dangerous and deadly...</em><br>
<br>
<strong>Movie Review</strong>: And you thought<em> Piranha 3D and Piranha 3DD</em> topped the chart of C-grade Hollywood cinema. Watch<em> Shark Night 3D</em> and you are left guessing what genre this one actually fits into: Not drama, for there is hardly anything other than shouting and screaming. Not horror, for there is nothing that keeps you on the edge of your seat. Not comedy, for all those double-meaning dialogues and ‘asset’ jokes fail to tickle the funny bone. You ignore everything and move on to the plot. Again, nothing that we have never imagined before.<br>
<br>
A group of college students get together for a moment sun, sand and sex at the Lake House in Louisiana Gulf. But even before they can actually get naughty and decide to hit the beach and the ocean, it's time for the big, bad Shark out there to get more naughty... and attack. This is followed by blood, missing limbs and god knows what. Scary? Not really. After all, what can a teeny-weeny frail-looking creature (even on 3D) do to us.<br>
<br>
Not acceptable, specially when it’s the same Hollywood that has given us jaw-dropping shark tales like <em>Jaws, Deep Blue Sea, 12 days of Terror….</em>

","2.5"
