"Cuerpo","Calificacion"
"<div class='Normal'><strong>Story:</strong> Sherlock Holmes and his assistant, Dr John Watson think they have successfully resolved a case, when the murderer, Lord Blackwood is hanged for his crimes. But the black-magic practitioner returns from the dead to haunt London once again. Time to take up the case again.<br>
<br>
<strong>Movie Review:</strong> Sherlock Holmes with a whole lot of hormones? Now that's not so elementary, my dear Watson! Specially, when entire generations of readers have grown up with memories of a vintage arm chair detective who never actually got his hands soiled, despite spending a lifetime tackling crime and criminals.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story: </strong>Circa 2154. The US army lands up in Pandora, an earth-sized moon in outer space. Their objective: to extract the much-needed minerals from Pandora's soil. But before they can do that, they must fight the peace-loving indigenous inhabitants of the alien world, relocate or destroy them with their spies and bombs.<br>
<br>
<strong>Movie Review: </strong>And we thought sinking the Titanic was a titan task! Well, this time round, James Cameron chooses to play god and creates a whole new world with such exquisite finesse, aesthete and eye for detail, he almost takes your breath away. In terms of sheer technology, Avatar marks the coming of age of both CGI and 3-D cinema with its art house special effects and its shock and awe treatment.<br>
<br>
<div id='mvslider' style='display:none;'>movie","5"
"<div class='Normal'><strong>Story: </strong>Bella Swan's romance with high-school vampire Edward Cullen suffers a temporary break when her boy friend chooses to distance himself from the vulnerable maiden. Enter Jacob, the were-wolf hunk who protects her from the non-vegetarian vampires, thirsting for her blood.<br>
<br>
<strong>Movie review: </strong>Some lucky girl, this Bella Swan (Kristen Stewart)! On the one hand, she manages to find the wildest boyfriends for sure: If it isn't the ashen-white and absolutely ravishing vampire, Edward Cullen (Robert Pattinson), baring his fangs for her, it's the eight-pack were-wolf, Jacob (Taylor Lautner) feverishly grinding his teeth or wolfishly blinking his eyes for her. And on the other, she manages to stay away from all the banal humans who can't even handle the adrenalin rush of an in-your-face action film. More importantly, humans hardly make ideal boyfriends in an age when it's easy to end up as Tiger(s) in the Wood(s).<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story: </strong>All's not well in Pixie Hollow. Tinker Bell has broken the fragile moonstone and failed in a task that might not bring back the Pixie Dust Tree: the source of all their magic. She must make amends with the help of her best friend Terence before the elders get to know...<br>
<br>
<strong>Movie review: </strong>Disney still draws the line when it comes to animation, despite the surge of other production houses like Pixar and Dreamworks. The colours and the characters of Tinker Bell create a living-breathing canvas that's pure art. More importantly, the film is a must-learn lesson for Indian animators who need to take the big leap in this growing field.<br>
<br>
This one's an archetypal fairy tale that gladdens the heart of kids and adults alike. Tinker, with her strapless green dress, her gossamer wings and her golden bun is a fiery little fairy who literally sees red when she loses her cool. And she does loose it quite often. So much so, she even manages to break the fragile and precious moonstone in a fit of fury.<br>
<br>
She's mad at her best buddy Terence, the caretaker of the all-important pixie dust, for his meddlesome ways, even though Terence was simply trying to help her build the sceptre. This was a task assigned to her by the fairy queen and had to be completed before the Harvest Moon, if Pixie Hollow is to be saved.<br>
<br>
With the moonstone shattered, antsy Tinker has just one option. She must fly across Neverland on a dandelion to find the magical mirror that will grant her a wish. But before she crosses the treacherous terrain, she must decide which is the real treasure: the Mirror of Incanta or her friendship with Terence.<br>
<br>
This one's a perfect outing for the kids who will have a ball watching the pesky Trolls, taking the 21 butterfly salute or savouring the Fairy Tale Theatre orchestra made up of croaking frogs and chirping crickets.<br>
<br>
Correction: Interestingly, we have learnt that the animation of Tinker Bell has been done in India. Kudos to the talented army of Indian animators behind this artistic work. Sadly, this fact should have been advertised upfront in the Disney marketing strategy of the film for the India release. When we say Tinker Bell should be a lesson for Indian animators, we mean all those people who are assiduously trying to promote Indian animation films as a separate, viable and vibrant genre of popular Indian cinema. Apologies if the comment has hurt our talented artists who have ventured bravely into a new world.<br>

","3"
"<div class='Normal'><strong>Story: </strong>Catherine Zeta-Jones, a 40-year-old single mom with two kids, desperately needs a nanny. She finds one in Justin Bartha, the 24-year-old coffee shop assistant who works nearby. Needless to say, romance blooms despite the age difference.<br>
<br>
<strong>Movie review: </strong>Older woman. Smarter woman. Younger man. Desirable man. Welcome to the new age relationship which has currently become quite a craze, ever since Demi Moore proved that the much younger Ashton Kutcher could be something more than a toy boy. He could be a husband too. Hence, the allure of the older, alpha woman who's both hot and happening; a delightful blend of substance and sensuality.<br>
<br>
That's what young and sensitive Aram Finklestein (Justin Bartha) sees in his older, wiser, absolutely oomphy employer Sandra (Catherine Zeta-Jones) when she hires him as her nanny. He does begin by baby-sitting her two kids, playing video games with them, enacting American Idol sessions or imitating the Grudge. But very soon, he graduates from just watching her mess up her dates with her sundry boyfriends to being the perfect boyfriend. The mother of two dismisses her dalliance as a one-night stand, but is forced to do a re-check when the nights keep adding up and compatibility keeps growing. This can't be for keeps, she tells herself and ticks off her boyfriend for being so young: he gets drunk on half a beer and reads Harry Potter! Time to go their separate ways? Or time to debunk all traditional limits to love and longing...<br>
<br>
The Rebound is a sweet and sassy little romance that is watchable despite its predictability. And that's because both the lead players don't take themselves too seriously. While Justin Bartha plays nice guy without losing his sense of humour, Catherine Zeta-Jones has a lightness of being that enables her to zip through romance that might otherwise have ended up as routine. Watch her do a Jab We Met a la Kareena when she bad mouths her domineering ex-husband and tells him to rot in hell. And yes, Justin eggs her on to break her silence, just like Shahid Kapur...<br>
<br>
A light and breezy rom-com, The Rebound keeps the popcorn buttery.<br>

","3"
"<div class='Normal'>Big town corporate feminazi, Renee Zellweger, is sent to smaller town, Minnesota, to downsize a sick firm in these recessionary times. But before she can hand out the pink slips, she must contend with union leader, Harry Connick Jr. who is quite hard to ignore. And to hate...<br>
<br>
There's something about Renee Zellweger. Something sweet and so very disarming, she makes a run-of-the-mill rom-com watchable. Ever since stealing our hearts with her girl-next-door goodness in Jerry Macguire, Renee has remained the true blue Ms Congeniality in popcorn cinema. Of course, she's a mountain of talent too, as amply displayed in Chicago, Cold Mountain and the Bridget Jones series.<br>
<br>
Here however, it's mainly her charisma that wins you over as she brings life to Lucy, the high-heeled alpha woman who re-locates to cold and freezing Minnesota. First, there's disdain for the small town mentality and then there's love and longing for the uncluttered, closely knit, clan-nish existence of the Minnesotans that stands out in stark contrast to the I-me-mine credo of Miami. More importantly, she loses her heart to the union leader, enfant terrible Ted (Harry Connick Jr.) who predictably begins the relationship on the wrong note.<br>
<br>
Okay, it's predictable we confess, but it's as sweet as the tapioca pudding that seems to be the main course in the film. Watch out for some syrupy moments, a mouthful on cut-throat corporate ethics and some fine performances by Renee and her personal assistant, Siobhan Fallon Hogan, who tries to set her up with the most eligible bachelor in the provincial town.<br>

","3"
"<div class='Normal'>Orphan Raizo grows up into a ninja assassin after being trained by a heartless head of a warrior clan. But he turns rogue and swears revenge when the brutality of the master becomes too hard to handle.<br>
<br>
Andy Wachowski, the younger sibling in the Wachowski Brothers Inc., confesses in an interview: ``We think movies are fairly boring and predictable. We want to scr*w with audiences' expectations.'' Larry, the elder, thinks so too. Hence the brothers Wachowski go ahead and make The Matrix series which truly turn Hollywood on its head by redefining the action genre. More importantly, they lay the foundation for their brand of cinema which is based on the quintessential American principle of shock and awe, with action as the core of their narrative.<br>
<br>
But hey, it's not just ordinary action where guns explode and people die, any which way. Nah! Normal is truly boring for the Brothers Wachowski. Remember the gravity and speed defying action cuts of The Matrix series? Ninja Assassin, their latest production too tries to follow a similar formula where heads roll, hands are chopped, blood spurts, wounds are split wide open and hearts are gorged out...All this, without an eye-blink or a sense of extreme. The film's rated R, so no apologies for the hardcore violence. Also, it's a ninja story, isn't it. And ninja's are supposed to chop and sock their way through life. So go, get what you expect: loads of ninjas, lots of violence, neatly orchestrated martial arts' sequences and some semblance of a storyline. But no, not The Matrix.<br>
<br>
Refreshingly, the film has a heart too. Raizo (played by South Korean pop singer, Rain), an orphan, is adopted by a cruel martial art's master who heads the Ozunu clan. The clan excels in creating killing machines out of homeless kids by divesting them of all humaneness. Extreme violence and complete heartlessness becomes a way of life for the terrified youngsters who are then supplied as mercenary killers to governments and institutions who want to assassinate anybody. Raizo does grow up to be the best amongst equals, but he goes rogue when the master kills his beloved. He teams up with a forensic researcher in Interpol (Naomie Harris) to set the record straight. And that of course means slicing up all the bad ninjas before setting up the final confrontation with the bad master.<br>
<br>
Needless to say, it's the fight sequences that form the highlight of this film. But the film has its emotional core too as it captures the angst of young Raizo who tries to quell the thundering of his heart in a heartless world. Directed by James McTeigue (V for Vendetta) the film provides interesting viewing for hardcore action film buffs. Watch out for Karl Walter Lindenlaub's cinematography which captures the martial arts' moves in shadowy light, since the Ninja Assassins are mythical, shadowy urban legends who have been killing anyone for 100 pounds of gold over the centuries.<br>

","3"
"<div class='Normal'><strong>Story:</strong> A celluloid adaptation of Charles Dicken's classic, the story revolves around the redemption of despicable Ebenezer Scrooge who turns over a new leaf one Christmas Eve.<br>
<br>
<strong>Movie review:</strong> It's a Jim Carrey show all the way. You may not recognise him at first due to the CGI effects, but it doesn't take long before the Carrey charisma works its magic. He brings to life a Scrooge you've never seen -- or imagined -- before, with his ill-temper and stingy ways that almost reek of cruelty. Until one cold, wintry, Christmas eve...<br>
<br>
Scrooge scoffs at his nephew (Colin Firth) who wants to invite him for Christmas dinner and yells at his clerk (Gary Oldman), before retiring to his desolate home on Christmas Eve. But it's not going to be an ordinary Yuletide for this grumpy old man as he gets hauled up by three ghosts who hold up a mirror to his meanness. Repelled by his anti-social ways, Scrooge, the archetypal misanthrope, metamorphoses into the biggest humanitarian, overnight. He not only re-builds fences with his nephew and neighbours, but he also sends the biggest turkey in town to his impoverished clerk's family. Apart from raising his salary of course...<br>
<br>
Loads of special effects and a story that has stood the test of time: Christmas Carol is Carrey revisited. However, it's not really a children's film and is meant for diehard Dicken's fans.<br>
<br>
A word about...<br>
<br>
Performances: Jim Carrey is heavily made-up, yet striking both as Scrooge and the ghosts who reform Scrooge. The rest of the actors are unrecognisable too, yet they pitch in perfectly as archetypal Dicken's characters.<br>
<br>
Dialogue: Robert Zemeckis captures the world of Charles Dickens perfectly with his screenplay and dialogues. There's an old world charm to the way Ebenezer and the rest of the characters discover the tenets of good living.<br>
<br>
Cinematography: Robert Presley's camera deftly oscillates between the real world, peopled by the down and out and the fantasy world, brimming over with ghosts and visions.<br>
<br>

","3"
"<div class='Normal'>Bella Swann moves from her mother's home in Pheonix to live with her dad in Forks. She falls in love with Edward Cullen, the strangest and most good looking boy in class, only to discover he's a vampire.<br>
<br>
How would you like to be a spider monkey and ride atop your boyfriend's shoulders at the speed of light on your first date which entails clambering over the tallest tree in the forest, to see the world literally lying at your feet? How would you like playing super special baseball with his family amidst thunder and lightning? How would you like a schmaltzy prom dance with him with the lights turned dim? And finally, how would you like to lie all night beside him, while he practises self-control, even while whispering how you are his personal brand of heroin: truly hard to resist?<br>
<br>
All you Twilighters, take the first bus to your favourite audi. This one's ekdum paisa vasool fare. Stephanie Myer's mythical masala about a vegan vampire who falls in love with the girl-next-door, yet refuses to bury his fangs in her, despite the fatal attraction is hot stuff on screen. And all you non-Twilighters -- those who don't know a thing about Twilight, New Moon, Eclipse and Breaking Dawn -- don't despair. For this one's so delightfully mushy, it fills you with an adrenalin rush too. With all that hormonal rush between Edward and Bella and their valiant attempts at self-control, you feel like nodding at the moony vampire when he declares: ``I had an adrenalin rush. It happens. You can Google it.''<br>
<br>
No need to Google, sir. We know. It happens. For, as you say, Bella smells delicious and the lion almost always does fall for the lamb. Also, as you say, being a vegetarian vampire is like being on tofu all your life: it fills your hunger, but doesn't satisfy you, unlike the blood of a beautiful maiden.<br>
<br>
Ironically, it's all these cheesy dialogues which actually become the high point of the film which is an adaptation of Stephanie Myer's teen romance, Twilight, now acquiring cult status. Bella moves to a new town and a new high school mid-session. It's love at first sight for her when she spots Edward, the pallid hunk with painted lips and changing eye colour. The romance acquires a dangerous edge when Bella discovers her boyfriend's a vampire and her town is brimming over with other, more dangerous vampires too. It doesn't take long before she unleashes a full scale war between the vegan and non-vegan vampires. The vegans treat her as family and the non-vegans want her as snack...Truly delicious!<br>
<br>
The film takes a bit long to build up the romance, but once it does, there's no looking back. Kristen Stewart's Bella however isn't as alluring as Robert Pattinson's Edward, now a cult figure in popular culture. Pattison does the tightrope between the undead (he's been 17 since 1918) and the living (he can practice self-control) amicably. But the film actually works because it sculpts a romance that blooms through self-denial and renunciation. Grab your munchies and go for it!<br>
A word about...<br>
<br>
Performances: It's a Robert Pattinson show all the way. His vampire act is quite irresistible, even though he doesn't have much to do in the acting department. Edward Cullen works more because of his body language: tall, muscular, ashen-white, cold yet so very passionate. Kristen Stewart's Bella Swann is relatively too simple and flaccid to hold your attention.<br>
<br>
Dialogues: Melissa Rosenberg renders a faithful adaptation of Stephanie Myer's teen fantasy. The conversation between the vampire and his love are syrupy and sweet: truly the stuff teen romances are made of. Sample this: It's your smell! You're like a drug for me. It's like my own personal brand of heroin, mutters a desperate Edward.<br>
<br>
Cinematography: Elliot Davis creates enough spookiness with the camera to match the supernatural antics of the vampires. The small town of Forks is wet, sunless, misty and a perfect setting for an unnatural love story.<br>

","3.5"
"<div class='Normal'><strong>Story: </strong>The sun's sending extra heat due to which planet Earth has a destabilising crust. End result? It's hurtling towards doomsday in 2012, as predicted by the Mayan calendar. Can a father, John Cusack, save his family, a President, Danny Glover, his country, a scientist, Chiwetel Ejiofor, the future...?<br>
<br>
<strong>Movie Review: </strong>End of the world movies have almost always been engaging. Also, director Roland Emmerich has ended the world time and again through his celluloid epics. Be it the aliens bringing the White House down, the world going into deep freeze or the giant lizard trampling across terra firma, films like Independence Day, The Day After Tomorrow and Godzilla have showcased Emmerich as an able prophet of doom. Once again, he churns the oceans, cracks up the earth and sends down fireballs to create a cataclysm that sends humanity into a tizzy. Everyone's on the run, now that they know Earth has an expiry date: December 2012. And before the new world can begin (circa 0001), with a handful of survivors, families must unite, loved one's must be lost, the benevolent must shine and the bad guys be sorted out...In short, the entire gamut of emotions must be run through, even if it takes a prolonged two and half hours to depict the might of man against the fury of nature. Yes, 2012 is too long and ends up taxing your patience in the last 40 minutes where all the drama unfolds inside a submarine-like Noah's ark, brimming over with the survivors, handpicked on different yardsticks. Most of them are there because they could afford to buy themselves a one billion euro berth in the secret ship. Some have connections (like the US president's daughter, the White House chief), some because the new world needs them, like the bright, young scientist, Chiwetel Ejifor, and some -- the good, yet ordinary guys -- are gatecrashers and stowaways (John Cusack and his estranged family). But human drama isn't supposed to be the highlight of any disaster film. Special effects are the main draw. So, you actually don't mind the perfunctory manner in which the director handles his characters' bondings. There's Cusack trying to re-bond with his separated wife (Amanda Peet) and kids. There's the scientist torn with grief because he can't take his dad on the secret ship. There's the US Prez (Danny Glover) who chooses not to abandon his countrymen and prefers to look for a kid's lost daddy, when doom dawns. And there's the scheming wannabe (Oliver Platt) who dreams of becoming Prez when the new world order begins. Oh yes, amongst all these usual types, there's also the mad prophet of doom cum radio jockey (Woody Harrelson), who wants to be the first to bring the news, even if it means standing in the face of a volcano. All the characters try to hold your attention as they battle apocalyptical blues.<br>
<br>
But what really holds your attention is apocalypse itself. Yes, it's the special effects of the film, more than the human drama, which completely sweep you off your feet. You get a cheesy thrill watching larger-than-life waves, fissures, tsunamis and volcanic eruptions wipe off all the famous monuments of the world. The White House is washed away. Eiffel Tower is knocked down. The Sistine Chapel cracks up. Los Angeles splits and California falls off into the sea. And all that survives is a little plane that flys through the falling landscape and a specially crafted ship: a symbol of the invincible human spirit. Truly, there's no one better than Hollywood, when it comes to shock and awe cinema. Director Emmerich knows he can only score with this just-another-disaster flick if he creates a bigger bang when the world ends. And it's here that he succeeds. Despite being low on the emotional quotient, with characters that can be easily forgotten, 2012 remains a larger-than-life entertainer due to its visual splendour.<br>
<br>
And for the desi viewers, there is the special tribute the filmmaker pays to India. It's an Indian astrophycist, Satnam,(Jimy Mistry), working somewhere in East India, who cautions the world about the impending doom. So what if he's the archetypal third world citizen, forced to speak English with a desi accent. And so what if he is conveniently forgotten when the exodus begins. At least the American scientist in the survivors' ship, remembers him when the end begins and the desi geek is washed away by a tsunami, family et al. Shabash India!<br>
<br>
A word about:<br>
<br>
Performances: No one's great. Everyone's okay, just fitting into their roles, without taking your breath away. John Cusack perfects his hangdog look as the ordinary man wih the spirit of a hero, while Amanda Peet doesn't really have much to do. Thandie Newton, a fine actress otherwise, is completely wasted too as the First Daughter. The only actor who stands out amidst the crowd is Chiwetel Ejiofor as the American scientist. And only just.<br>
<br>
Story: Scripted by producer-director Roland Emmerich and Harald Kloser, the film kowtows the demands of a disaster film: it has a flimsy storyline, focussing primarily on survival and unfolds mostly through special effects.<br>
<br>
Cinematography: Great camera work by Dean Semler. The end of the world sequences are absolutely magnificent as are the daring little vignettes of human valour.<br>
<br>
Special Effects: Mike Vezina is the special effects supervisor. And Mike Vezina deserves a kudos. For watching California falling off the map of the world or LA cracking up into a grand canyon sets you gawking like never before.<br>
<br>

","3.5"
"<div class='Normal'>Corporate crimes have acquired a whole new importance and become Hollywood's favourite subject every since Enron, the Lehman Brothers et al.<br>
<br>
But The Informant! is such a compelling picture of a corporate criminal, it catapults you to the edge of your seat after a langorous beginning that tends to lull you into a sense of false security.<br>
<br>
But hey, just don't sit back and think that this one's just another flick about corrupt trade practices and evil CEOs who see nothing wrong in fixing prices and taking their consmers for a ride. Because more than the unethical policies of Archer Daniel's Midlands, one of the ten largest corporations in America. Soderberh's expose is actually on Mark Whitacre (Matt Damon), the seemingly commonplace official-turned-whistleblower who would have slipped into anonymity if he didn't display his chameleon colours en route the perilous journey.<br>
<br>
Whitacre begins low key, joining hands with the FBI as their special agent who is hellbent on exposing the unfair trade practices of his company. He calls himself 0014 because he's twice as smart as James Bond. Now that's a fact we learn very soon, as whitacre sheds all his holier-than-thou credentials and turns up a criminal himself. Not only has he been playing whistleblower for devious ends -- he hopes to become CEO of his company by getting the top brass out -- he has also been amassing ill-gotten wealth to the tune of $7 million. Or is it $11 million. And the high point is the fact that neither he nor his adoring wife (Melanie Lynskey) think he is a law breaker.<br>
<br>
The film is based on a book by Kurt Eichenwald and features a real life case. ADM was actually sued and fined $100 million for corporate fraud while Mark Whitacre served a long prison sentence, even though he became an American hero who currently heads a hi-tech firm in the US. The film draws its allure from the scintillating performance by Matt Damon who displays a rare psychological depth while bringing to life a character who is so normal, you just can't tell...what's more, he doesn't believe there are any aberrations in his personality, even though he is a habitual liar and a natural-born felon. Watch him fib his way before the FBI: he takes your breath away.<br>
<br>
This one's a compelling drama that's definitely not to be missed.<br>

","3.5"
"<div class='Normal'>Anyone for a syrupy, mushy, unadulterated romance about a devoted-till-death wife (Rachel McAdams) and a disappearing husband (Eric Bana)?<br>
<br>
This one's definitely for the diehard romantics who like their stories Mills & Boon style. More importantly, it has that delicious touch of the supernatural which makes the mating and meeting unpredictable and non-linear.<br>
<br>
Eric Bana calls himself a time traveler because he has a genetic disorder that causes him to flit between different time zones. All his travellings happens involuntarily and sees him suddenly disappearing and reappearing, much to the discomfiture of all, but one. And that's his wife, Rachel McAdams, who meets him as a young girl offering him a blanket as he apparates as an adult, in the buff, before her. The duo stay together and build up a warm and vibrant relationship despite the time-span variance. The problem in this paradise is Bana's ability to peep into the future, but McAdam is willing to conquer all, in the name of love. Even a time-traveling pregnancy!<br>
<br>
Based on the novel by Audrey Niffenegger, the film is a lyrical and laid back odyssey of love.<br>

","3"
"<div class='Normal'>From the vampire-ridden Underworld to sub-zero Antarctica: Kate Bekinsale sure has exotic playgrounds to strut her stuff. But unlike her gothic charms in the Underworld series, Whiteout sees her pallid and frost bitten (she even loses her fingers to frost bite), moving around in heavy thermals and parka hoods for most of the film. Of course, she gets one shower scene to infuse some heat.<br>
<br>
But that's not enough. The drama mostly remains tepid in this thanda thriller that follows the pattern of a routine whodunit as Bekinsale, a US law enforcement officer, tries to chase a hooded, pickax-wielding killer determined to create havoc in the uneventful McMurdo Station in Antarctica. Bekinsale, herself, is quite unsettled, with a stormy past and an uncertain present. She wants to quit and is all set to board the last plane out of Antarctica which leaves in half an hour. But duty calls and the diehard Marshal must ferret out the face of terror from the bunch of men who surround her.<br>
<br>
The film fails to exploit the exotic locales of the South Pole and the twists and turns are mostly predictable in this tundra thriller which is based on a graphic novel by Greg Rucka.<br>

","2.5"
"<div class='Normal'>MJ mania may not reach its hysterical peak with this documentary. But that's not the purpose anyways, for the pop artist has already created a fan following and a fervour that will outlive almost anything...maybe global warming, terrorism and the nuclear holocaust too.<br>
<br>
MJ mania may not reach its hysterical peak with this documentary. But that's not the purpose anyway, for the pop artist has already created a fan following and a fervour that will outlive almost anything...maybe global warming, terrorism and the nuclear holocaust too. Instead, the film works like osmosis. It filters the hysteria into pure devotion. If you had moonwalked and clutched your crotch to Michael Jackson's songs till now, you'll silently send him a salaam, heavenwards, saluting the genius -- and the genteelness -- of a man who gave a whole new meaning to the word ‘entertainer’. The film does stay away from the very personal side of the enigmatic artist, leaving you lusting for a closer dekko at the tormented insides of a man who made a million headlines with his unconventional life and his rule-breaking ways. But when it comes to his music, 'This Is truly It'. Ortega's documentary works magic like a life-altering extended MJ extravaganza, bringing you all his best numbers -- 'Billie Jean', Beat It, Thriller, Man in the Mirror, Feel the Love and more -- leaving you breathless in the end. And completely awestruck too, with the sheer genius of a singer who lived and breathed music for 44 years (out of 50), selling an estimated 750 million albums worldwide.<br>
<br>
So, on the one hand, you have Michael, the performer, upfront, with his somewhat squeaky voice that explodes in a pronounced vibrato as his crotch-grab, in lurex jackets and pants, creates a mesmeric vision. On the other, you have Michael, the man, who not only knows his music to perfection, but treats his team like a perfect gentleman too. Bless you, love you punctuate his pep talk, as his team lovingly labours to project and package him as a living legend. And when he's not getting the right note from his fellow artists, he tells them `it's your time to shine...let go...' Yes, Michael was the visionary who knew every tenor of the music he wanted to create and did not rest until he struck the perfect note. Let's take them to worlds they've never been before, let's show them talent they've never seen before, he gently exhorted.<br>
<br>
Indeed, take your chance. Go where you've never been before. Witness the concert that might have been. Experience the magic of a man who made you jump over the moon.<br>

","4"
"<div class='Normal'>The film, set in two time zones, traces the story of two inveterate foodies: Julia Child (Meryl Streep) and Julie Powells (Amy Adams) who mastered the zen of cooking and the art of life, simultaneously.<br>
<br>
If Julia began her culinary journey in the 1940s and taught America how to cook with her skills at French cuisine, then Julie discovered the joy of living in an otherwise joyless life by blogging about 524 recipes in 365 days. Needless to say, Julie, a call centre worker, wasting away during the day in a dull cubicle, drew her inspiration from Julia, the perfect wife and the enviable cook.<br>
<br>
Director Nora Ephron essentially paints portraits of feminine power through her two disparate characters who may be leading dissimilar lives, yet, they are actually two sides of the same coin. Their lives seem to move parallel in an interesting intercutting that traces their journey from boredom to fame as they learn to whip up the cream in their lives. Julia is a bored housewife who lives in Paris with her devoted diplomat husband (Stanley Tucci). Juile is a phone-in assistant who spends her time answering calls on insurance queries from 9/11 victims. She too lives with a much-in-love husband (Chris Messina) who can afford barely a tiny room above a pizzeria in Queens which doubles up as the couple's love nest. Julia takes up cooking as an escape from unexciting bridge classes while Julie takes it up to bide over her daily tedium, as also a tribute to her icon, Julia, the author of the cult book, Mastering the Art of French Cooking, meant exclusively for the `servantless' American homes.<br>
<br>
The film draws most of its charm from the performances and the character studies. Based on real life characters, Ephron relies heavily on Streep to recreate the magic she displayed in The Devil Wears Prada and Adaptation. Streep doesn't disappoint although her Julia is such an exaggerated character, it could have almost ended up a caricature. Amy Adams too is warm and vibrant as the spitfire Julie who gets so immersed in mastering the art of boning the duck or stirring beef stew, she almost breaks up her marriage.<br>

","3"
"<div class='Normal'>Did you know that guinea pigs are almost human. Well, actually 98 per cent human, as their DNA declares. So what are they doing in pet shops and burrows, playing around as paltry rodents when they can actually be saving the world as special agents working with the FBI.<br>
<br>
Phew! Did we overdo it? Not really. Because Yeatman's film actually makes the heroics of this furry bunch of don't-call-us-rodents seem plausible. The leader of the pack is Darwin (Sam Rockwell), ably assisted by Blaster (Tracy Morgan), Juarez (Penelope Cruz) and Speckles (Nicholas Cage) who happens to be a mole, abeit, the smartest one around, specially with computers. Our personal favourite? Juarez, the feisty femme fatale, who knows how hard it is to survive in a man's world, specially when the man in her life (Darwin) doesn't seem to be interested in her. When she is forced to go underground and live as a little girl's pet, our spunky amazon threatens to eat up her owner's tiny hands when she paints her nails, perches a tiara on her furry head and colours her lips pink. I feel like Paris Hilton's chihuahaha, she yells and tears off everything, except the trendy earring. The foursome, working with their owner Zack Galifianakis (Remember The Hangover?), must sabotage the plans of evil electronic billionaire (Bill Nighy) who wants to launch a world threatening project, Clusterstorm, with his military chip equipped electronic goods.<pi><br>
<br>
The action is fun, the humour crisp, the voice-overs effective. Just one sore point: Zack is completely wasted as the guinea pigs' sidekick, specially after a scintillating show in The Hangover.<br>

</pi>","3"
"<div class='Normal'>This one's for all those young adults out there. No preaching. No bhashans. Plain and simple buddy talk... on world peace, on global warming, on the flip side of technology, on true friendships, on sibling relationships, on teen-parent bonding<br>
<br>
So far so good. And then begins the magic. A colourful magical rock that helps our young hero ``make a wish'' which includes giving it back to the school bully, creating a special fort full of crocodiles and snakes, special superpowers to fly to school, unlimited supply of chocolates, fighting the bad guy. Sadly, the magic soon goes from pillar to post creating utter confusion and chaos in Black Hills. But hold on: our hero finally thinks it best to use it for global warming and world peace. Of course, he later throws it away. Surprised? We don't really need a magic stone to tackle global warming, terrorism, world peace and even relationships with parents (``The cellphones disconnects us from real interaction. So dump it'' is just one real suggestion).<br>
<br>
Wondering what's short about Shorts? Not the message. Not even the chaos. Just the lack of hi-tech special effects and the chaotic structure of the story which lurches back through a series of disjointed flashbacks (called shorts). And that's where you might end up blinking!<br>
<br>
Fun, nevertheless.<br>

","3"
"<div class='Normal'>Everybody knows about Woodstock, the milestone music concert that changed the world. But does anybody know about the people who made it possible, besides the musicians and the hippies who are now part of history?<br>
<br>
Here's where Ang Lee's film scores, turning its attention away from the actual concert and the larger-than-life artists to the freedom-loving commoners who saw the cause behind the concert.<br>
<br>
Based on Elliot Tiber's book, the film focuses more on the experiences of a conventional youngster who lives a predictable, unexciting life with his parents, rather than the rule-breakers and the flower people. Young Elliot isn't wrong when he exclaims he is that rare breed of youth who chooses to have breakfast, every morning, with his parents (Henry Goodman and Imelda Staunton), while helping them to run their decrepit motel, the El Monaco. The only unconventional element in his life is the bunch of hippies living in his barn, much to the discomfiture of his stern, disciplinarian mom.<br>
<br>
But Elliot gets his chance to discover his wild side when he lets out his land to the music producer (Jonathan Groff) who wants to organise the Woodstock music concert, simply because `there's a lot of joy of music' and he wants to share the joy with the world. Elliot's journey to adulthood begins as he hobnobs with the hippies and discovers the libertine way of life.<br>
<br>
For those expecting a blast of flower power hysteria, the film might be a disappointment. As it would for those expecting another Crouching Tiger, Hidden Dragon from a high-on-style Ang Lee. But for those who'd like to decipher why the hippie cult was so alluring to the earth-bound, Taking Woodstock is low-key yet lyrical.

","3"
"<div class='Normal'>Ready for a robotic Bruce Willis? Not really, specially when the diehard cop has already won our hearts with his superhero-in-singlet status.<br>
<br>
So, we do feel somewhat discomforted when a flesh and blood Bruce is forced to play battered, bruised, and bleeding too, while being bound to a couch, even as his plastic and metal body double is sent out to save the world. Reason? The real Bruce is too sad after having lost his son and almost losing his wife (Radha Mitchell) to unbearable grief.<br>
<br>
Things do brighten up when Bruce's surrogate suffers a mishap and the cop is forced to come out of semi-retirement to solve the murder of several surrogates, in a futuristic world that is fast learning to say no to robots and reserving special places `only for humans'. It's a move that sees Bruce not only cleaning up the metallic grime, but also infusing a whole lot of Emotional Quotient back into a mecha world. And yes, it's a step that gets him back to his not-so-perfect wife who had sent out her coiffured surrogate to cope with harsh reality.<br>
<br>
Watch out for the action sequences and Bruce Willis trying to replay some of Arnold Schwarzenneger's Terminator magic.<br>

","3"
