"Cuerpo","Calificacion"
"<div class='Normal'><em><strong>Story:</strong> This origin-tale tells the story of four individuals, each of whom acquires a unique and specific super-ability after teleporting themselves to an alien planet. Soon, they’ll have to join forces to save the planet from destruction.</em><br>
<br>
<strong>Review:</strong> The Fantastic Four have been deserving of a reboot for a while now, in full contemporary style. This film however, feels like an extended, somewhat boring preamble to the kind of action and excitement audiences deserve to see, presumably in the next film in this series.<br>
<br>
<div id='mvslider' style='display:none;'>movie","2.5"
"<div class='Normal'><strong>Story:</strong> <em>Simon (Bateman) and Robyn (Hall) are a young, well-to-do couple who move from Chicago to Los Angeles after Simon lands a fancy job there. Simon and Robyn’s lives begin to change, ever so gradually, after a chance encounter with Simon’s high school acquaintance Gordo (Edgerton) in a store one day. Gordo becomes overly-friendly and showers the couple with gifts. Behind all the gift-giving though, is the memory of a horrifying past incident that manifests itself in the present day.</em><br>
<br>
<strong>Review:</strong> You get the feeling that you’re in for a treat right from the first few frames of The Gift. Aided by Eduard Grau’s stunning cinematography (Danny Bensi and Saunder Jurriaans’ chilling music score is superb too), Edgerton – who has also scripted the film – ratchets up the intensity with Hitchcockian skill.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><em><strong>Story: </strong>Rusty (Helms), an aircraft pilot for a domestic carrier comes upon the idea to take his wife Debbie (Applegate) along with two sons James (Gisondo) and Kevin (Stebbins) on a road trip to an amusement park called Walley World. Their road trip however, is nothing short of disastrous, as they are beset at almost every turn during the journey, by various difficulties.</em><br>
<br>
<strong>Review: </strong>While the film is supposed to derive loose inspiration from National Lampoon’s Vacation (1983), there are actually just a few similarities. For example, this version spares nothing when it comes to bawdiness and potty humour that can either hugely tickle your funny bone, or put you off, if naughty jokes don’t float your boat.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><em><strong>Story: </strong></em><em>Bored with the farm’s daily routine, Shaun (Fletcher) decides to take a day off. However, his plans go awry when a trailer that the soundly asleep Farmer (Sparkes) is placed in, rolls away to the city. The Farmer also loses his memory when he bumps his head. It’s now up to Shaun, his fellow sheep and a few mates to rescue the Farmer, restore his memory and bring life to normal at Mossy Bottom Farm.</em><br>
<br>
<strong>Review: </strong>For those of you who are new to these characters (the film is a feature-length excursion based on the children’s TV series, of the same name), it is important to know that there are no dialogues in the movie save the odd grunt or vocalization from a character or three meant to convey basic emotions. Additionally, stop-motion studio Aardman Animations (Chicken Run, Wallace & Gromit, Arthur Christmas and more) have kept things pretty simple and sweet - looks-wise - in the film. And that visual tenderness is matched by the simplicity of the story line itself. This is quite essential, given the lack of verbal content.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story: </strong>CIA chief Hunley (Baldwin) convinces a Senate committee to disband the IMF (Impossible Mission Force), of which Ethan Hunt (Cruise) is a key member. Hunley argues that the IMF is too reckless. Now on his own, Hunt goes after a shadowy and deadly rogue organization called the Syndicate.<br>
<br>
<strong>Review:</strong> We get an idea of the kind of limits Tom Cruise will go to, in order to entertain his fans, almost as soon as the movie begins. He clings to the outside of a cargo plane (the shot reportedly took eight takes) while in flight, as he desperately maneuvers to get inside the airplane and jettison a load of chemical warheads. The CGI/stunt double route could have been taken, but Cruise did it for real. Because he’s Tom Cruise.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story: </strong>A message is beamed out from Earth in the past to try and connect with extraterrestrial life. Among other pop culture elements, the message contains some old videogames. In the present day, aliens unleash those videogames on Earth in real life, in a destructive way. Only a few gamers can save the earth from annihilation.<br>
<br>
<strong>Review:</strong> What do you get when you take a dollop of Adam Sandler-style goofball humor and supplement it with nostalgia-laden videogame visuals from the 1980s? Pixels presents a barrage of this and more that can at times, hammer on the senses.<br>
<br>
<div id='mvslider' style='display:none;'>movie","2.5"
"<div class='Normal'><strong>Story:</strong> Young Angela’s (Dudley) life is turned upside down when she’s possessed by an evil entity. As her condition goes from bad to worse, her father Roger (Scott) and boyfriend Pete (Amedori) allow an exorcism to be performed on her.<br>
<br>
<strong>Review: </strong>Loving, cheerful and full of pep, Angela seems the unlikeliest target for demonic possession. Given her normal existence prior to possession, her transformation from mellow to malevolent is all the more disturbing to witness.<br>
<br>
<div id='mvslider' style='display:none;'>movie","2.5"
"<div class='Normal'><em><strong>Story:</strong></em> The famous boxer Billy Hope loses his wife, his property and his daughter after an accident. The film traces the story of how he gets back on his feet against all adversities.<br>
<br>
<strong>Review: </strong>Southpaw is a lethal concoction of drama and pugilistic action. The film’s bland scripting put its lead character through a circle of physical and emotional suffering. Jake Gyllenhaal skillfully moulds himself into the character of Billy Hope whose dwindling career in boxing is revived after life forces him to stand up for his daughter. Billy's character is quite that of a man child, who runs by the decisions taken either by his wife Maurie or his manager.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story: </strong>Sherlock Homes is 93 - as his memory fades, will Holmes find his last case quite so elementary?<br>
<br>
<strong>Review:</strong> An aged Sherlock Holmes (McKellen) has retired to a country cottage where, instead of criminals, bee-keeping occupies his time. His housekeeper, Mrs. Monroe (Laura), wants to leave but her young son Roger (Milo) is a huge Sherlock fan. What happens when Holmes teaches Roger about keeping bees - while losing his memories?<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><b>Story: </b>Scott Lang (Rudd), a petty thief, is trained to wear and operate a super-strong, size-modifying suit by tech genius Dr Pym (Douglas). Lang needs to save humanity from destruction by thwarting the plans of the evil Darren Cross (Stoll), Pym’s nemesis.<br>
<br>
<strong>Review: </strong>To start with, the idea of a superhero character that can shrink down to infinitesimal size, become stronger the tinier he gets and command an infinite army of ants, sounds extremely interesting. Reed and team have crafted a superhero film that is not only action-packed (not excessively so), but also funny and thankfully devoid of bluster. At its heart though, this is a heist movie.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story: </strong><em>Four teenagers find themselves trapped in their high school at night. Three of the four had attempted to vandalize the sets of their school play called ‘The Gallows’. A mysterious being – either real or supernatural – tries to prevent them from escaping alive.</em><br>
<br>
<strong>Review: </strong>The found footage horror sub-genre came into its own back when we saw The Blair Witch Project. There has been a clutch of films since then that serve up cinematic variations of found footage fare. Some work, some don’t. The Gallows lies somewhere in between.<br>
<br>
<div id='mvslider' style='display:none;'>movie","2.5"
"<div class='Normal'><strong>Story: </strong><em>After accidentally killing past bosses from the Tyrannosaurus to Napoleon, the minions alienate themselves and set up a desolate colony in Antarctica. The mirth of living independently wears out and the tribe slips into collective depression due to the lack of a leader. A minion, Kevin swears to bring life back to his clan by finding them a new boss. Along with two others, Stuart and Bob, he embarks on the cumbersome journey that will finally make them meet Gru.</em><br>
<br>
<strong>Review:</strong> Minions made their way into our hearts with the unabashedly hilarious Despicable Me in 2010. Five years on, these goggle-eyed yellow creatures take on the centre-stage in this origin-story flick with their gibberish blabber and their stock pratfall frolics to amuse us.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story: </strong><em>This is an unflinching, warts-and-all portrayal of the rise, decline and death due to overdose, of one of the best British soul singers in modern times.</em><br>
<br>
<strong>Review: </strong>Although her vocal range embraced many styles, Winehouse was most in her element when she slipped into jazz mode. We hear her smoky, silky voice, often generously seasoned with scotch, singing with great emotion all throughout the film. Early on, a fresh-faced, street-smart Amy Winehouse wins over everybody she sings for, with her refreshing vocal style. She is helped along by her faithful friend and manager Nick Shymansky, who has her best interests at heart. It seemed almost inevitable that someone of Amy’s prodigious talent would become a big, Grammy award-winning star someday.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> It is 2029 and Resistance leader John Connor (Jason) sends Kyle Reese (Courtney) back to 1984 to safeguard Sarah Connor (Emilia), so that she can give birth to John one day. Skynet, long since self-aware, is now even more powerful. And of course, Skynet will do everything to foil the Resistance. It boils down to a race against time to prevent Judgment Day.<br>
<br>
<strong>Review: </strong>James Cameron’s Terminator became an instant action/sci-fi classic when it hit screens in 1984, with its chillingly bleak, dystopian vision depicting merciless machines wiping out humanity. John Connor was a beacon of hope then.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story: </strong><em>After the death of his handler Kyle in Afghanistan, war dog Max is adopted by Kyle’s family. Though suffering from Post-Traumatic Stress Disorder following Kyle’s death, he brings together the grieving family. </em><br>
<br>
<strong>Review: </strong>If you have had enough of sugary pooch lovin’ in films, Max will be a refreshing watch that attempts to break away from the syrupy vein of its beat. Though laden with clichés and lacking suspense, the film thrives because of its stirring moments. The titular character of the hunky Belgian Malinois is sketched with subtlety, never getting overtly melodramatic. The story with its share of drama and action, at its core it remains a heartwarming tale about overcoming loss.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story: </strong><em>The Bellas’ performance at the Lincoln Center on the occasion of President Obama’s birthday is nothing short of disastrous. Amy’s (Wilson) pants split wide open mid-air and the audience is left aghast. Soon after, the group is barred from performing in singing events. They find a loophole, however and can get back their credibility by winning an international competition that no American vocal group has ever won.</em><br>
<br>
<strong>Review: </strong>The Bellas’ reputation is in shambles thanks to Amy’s out-of-control solo and mid-air wardrobe malfunction but from the ashes of their tattered reputation, Beca (Kendrick, in a decidedly endearing performance) makes a deal with their Barden College principal. The Bellas will be allowed to perform again in the country if they achieve the impossible – winning a singing championship in Copenhagen.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story: </strong>Leo Demidov (Hardy) is a reputed and respected member of the MGB, the Soviet military police. He falls from grace when he tries to protect the woman he loves, Raisa Demidova (Rapace), from being persecuted. He gets a second chance at restoring his career and reputation when he later investigates and tries to nab the person behind a series of gory killings.<br>
<br>
<strong>Review:</strong> At the beginning of the film, we see Leo flirt with the sublimely attractive Raisa at a dinner table while in the company of friends during one post war party. He doesn’t mince words about how fine he thinks she looks. He is confident on the verge of being blustery. But she brings his feet back on the ground when she corrects him when he calls her by another woman’s name, by mistake. He has no idea about what a pivotal role Raisa will play in his life in the years to come, by which time the two are deeply in love and almost inseparable.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story:</strong> This prequel looks back at events that occur before the Lambert family hauntings that led to the first two parts of the series. Elise Rainier (Shaye) is coaxed into using her gift to help the young Quinn (Scott) reach out to her deceased mother Lillith (Keats). However, Quinn learns that contacting the spirit world has some terrible consequences.<br>
<br>
<strong>Review:</strong> The prequel to the successful horror series is helmed by a new director this time around, bringing you a mixed bag of treats, or scares, to be more appropriate. Surprisingly, there is even the odd joke or two (perhaps to ease the tension a bit during intense parts in the narrative) that might or might not work for you, depending on whether you prefer your horror fare to be dead serious.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story: </strong>When Riley (Dias) moves to San Francisco from Minnesota, she is anything but pleased. Her personified emotions – Joy (Poehler), Fear (Hader), Anger (Black), Disgust (Kaling) and Sadness (Smith) – balance out her feelings while living in her mind’s ‘Headquarters’. They now try to help Riley adjust to her new home while dealing with an emotional imbalance caused by Sadness.<br>
<br>
<strong>Review: </strong>What will strike you immediately about this movie is just how novel the entire concept really is. Just like some of the really good animated movies we’ve seen in the past, this one quite literally has a cerebral angle (pun intended in this case!), so to speak. It puts the emotions of a child front and centre.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story:</strong> Vincent Chase (Adrian Grenier), Eric ‘E’ Murphy (Connolly), Johnny ‘Drama’ Chase (Kevin Dillon), Turtle (Jerry Ferrara) and Ari (Jeremy Priven) are back, and this time, their escapades are told in feature-film length. Vince is looking to get on to something new with regards to his work post the ashes of his marriage, which lasted just a few days. Vincent now has his directorial debut called Hyde to deal with. The movie is about how they go about putting together this film, and the various issues related to it.<br>
<br>
<strong>Review:</strong> Fans of the TV series will have plenty to get their teeth into here, for this movie is for all practical purposes like an extended version of an episode with of course, plenty more details (and its own brand of hedonism for good measure) all thrown into the cinematic mix.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> A CIA agent who has a boring job gets the chance of a lifetime to escape her backroom drudgery and get some real action. She volunteers to go undercover and help bust some dirty deeds done by a shady arms dealer (Rawi) who wants to sell a nuke to terrorists.<br>
<br>
<strong>Review:</strong> Every once in a while, there comes along a spy movie that straddles the line between not taking itself too seriously and not floundering in a soup of slapstick send-ups. Spy, with its female protagonist who looks and behaves like anything but a spy (seriously!) not only carries a feminist torch in terms of attitude, but is also aided by the kind of invective-laden vocabulary that would make a sailor blush.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story: </strong>A little over two decades after what occurred at the old Jurassic Park, the action now takes place on an island off the coast of Costa Rica that is home to a massive and carefully monitored dinosaur theme park. A group of brilliant scientists have created a hybrid dinosaur called Indominus Rex as the star attraction of the facility. Their new ‘creation’ so to speak, goes on a rampage and threatens the lives of everyone in Jurassic World.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story: </strong>During a party, college football star Wes (Amell) tells his buddy Bianca (Whitman) that she is a ‘DUFF’, or ‘Designated Ugly Fat Friend’ and guys are only sociable to her in order to get with her good-looking girlfriends. Shocked, she tries to reinvent her look in order to win over Toby (Eversman), who she’s hot for.<br>
<br>
<strong>Review: </strong>Ari Sandel bases this story on Kody Keplinger’s novel of the same name and gives us a lighthearted yet telling look at the kind of peer pressure that some US high school students face. So systematic is the improvised ‘class system’ is that there are even innocuous-sounding acronyms designed to conveniently categorize peers into neat slots. Bianca has great grades, yet she doesn’t realize that guys are nice to her just to use her like a ‘gateway’ to approach her bombshell babe buddies Jess (Samuels) and Casey (Santos). Bianca has both wit and candor but she wears pajamas to school and is decidedly frumpy.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story:</strong> A road accident one fateful night changes Adaline Bowman’s (Lively) life. After her car crashes, a bolt of lightning strikes her and due to a number of other weather factors being in alignment, her cellular makeup is altered as a result. And so, the ageing process is halted at a genetic level. Adaline reconciles herself with the fact that she will outlive everyone she knows and so, shuns love. Until one day, when Adaline meets the true love of her life.<br>
<br>
<strong>Review:</strong> The whole idea of not ageing a single bit beyond the age of 29 would be enviable to many and the bane of the beauty industry. Adaline’s contemporaries are eternally curious about the secret of her everlasting youthfulness. “French face cream”, she hurriedly tells one, before rushing off. Adaline met with her accident in 1937 and – as a faux professor-like voiceover diligently informs us in the film– a moon phase had a combined effect on the tides of the ocean as well as an ionizing effect on the Earth’s atmosphere. To Adaline, being genetically frozen in time is a millstone rather than a miracle. An aberration that prevents her from having any kind of meaningful relationships because she knows she will outlive absolutely all of them.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> Newly separated, Doug (Tennant) and Abi (Pike) along their three kids Lottie (Jones), Mickey (Smallridge) and Jess (Turnbull) make for a hilariously dysfunctional bunch. Doug and Abi agree to put their troubles aside and travel together from their home in London to Scotland, for Doug’s dad Gordie’s (Connolly) birthday.<br>
<br>
<strong>Review</strong>: Andy Hamilton and Guy Jenkin base this uniformly hilarious family portrayal on their BBC sitcom Outnumbered. Doug and Abi have their hands more than full with their three kids. The youngest, Jess, has a certain straightforwardness borne out of her tender age that pretty much cuts through any kind of nonsense. Precocious to the tee, adorable is an apt description for her. Lottie is the sharp-eyed observant elder sister who keeps a diary, noting down all sorts of day-to-day minutiae. And Mickey pretty much has a mind of his own.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> Ray (Dwayne Johnson) is a rescue pilot who is on the brink of a divorce with his wife Emma (Carla Gugino). Emma and their daughter Blake (Alexandra Daddario) moved out of Ray’s to live with Emma’s rich boyfriend. When the massive earthquake strikes, the family comes closer to keep each other safe.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story:</strong> A virus epidemic gradually transforms those who are infected into cannibalistic zombies. The best way to deal with the tainted is to place them in quarantine during the end stage, when the patients are a danger to everyone. A young girl is infected but nonetheless, her faithful father will not abandon her.<br>
<br>
<strong>Review</strong>: What’s the first thing you’d think about when the words ‘zombie movie’ and Arnold Schwarzenegger’ are put together? Arnie using a Gatling cannon to mow down the undead by the truckload? A body count rivaling the number of cast and crew in the film? Nope and nope. Instead, Hobson holds back on the blood and gore and goes for something more nuanced, underpinned by an atmospheric musical score (David Wingo’s compositions, sounding reminiscent of film score composer Cliff Martinez’ work). And Arnold fires only one shotgun shell in the film!<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story: </strong>A family moves into a new house in suburban America only to find that they have some very unwelcome, ghoulish visitors. The latter take over the family’s home electronics (especially liking the flat screen TV) and capture their little daughter Madison (Clements). Along with some specialized help, they rescue Madison from her demonic captors.<br>
<br>
<strong>Review:</strong> Remaking the legendary horror film that was Steven Spielberg and Tobe Hooper’s 1982 classic is a tall order for any director. Gil Kenan chooses not to experiment too much with the original narrative and plays it somewhat safe.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story</strong>: As a young boy, Frank Walker displayed a streak of inventive genius that would be honed to near-perfection by the time he reaches adulthood. He has however seen the future and so has a teen named Casey (Robertson), thanks to a magical pin-up badge. Together, they visit this magical mystery land to get a glimpse of what fate might have in store for humanity.<br>
<br>
<strong>Review</strong>: Tomorrowland is an ambitious, sprawling tale involving different generations, time travel and visions of the future. If there’s one simple fact that the film clearly establishes during its expansive run-time, it is that humanity’s collective actions will have a direct impact on the days and years to come. And so, the world of tomorrow as depicted here can either be a post-apocalyptic disaster (climate change or nuclear war, take your pick) or a gleaming embodiment of mankind’s finest achievements.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> The US President (Samuel L Jackson) is on his way to Helsinki when his plane is attacked. There is a breach of security in his core team. Can he be saved?<br>
<br>
<strong>Review:</strong> Big Game is a film which, despite its hackneyed writing, is imbued with charm and humour. Yes, the plot-line doesn't really bow down to the logic of physics but the story’s endearing quality works as its saving grace. Jackson crisply slips into the role of the American President, who is struck by calamity mid-air, on his way to Helsinki. A ploy to get him assassinated falls flat when a young Finnish boy Oskari (Onni Tommila), who is on a hunting trip that will define his machismo to his community, finds him in the jungle and vows to save his life.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story</strong><em>: </em>In a bleak, sun-scorched future where the water supply is controlled by a warlord and vegetation is non-existent, the feisty Furiosa (Theron, fantastic) hopes to find redemption in her promised land, beyond the dusty dunes. She finds a partner of sorts in Max Rockatansky, more capable than mad and tougher than ever before.<br>
<br>
<strong>Review</strong>: Fury Road is a relentless, action-packed assault, with not a seeming nanosecond to spare when it comes to crash-and-burn chases involving vehicles that look like they were forged in the Devil’s own backyard.<br>
<br>
In this post-apocalyptic fable of reconstruction, Immortan (Byrne) rules from an HQ that looks like a steampunk junkie’s dream dominion. Immortan’s lackeys (War Boys) resemble zombies and are slavishly devoted to him. Max has been captured by them and is used as a blood donor for these War Boys. Furiosa, while in Immortan’s employ, goes renegade one day when she drives a supply truck to his HQ containing fuel and some ‘genetically pure’ handmaidens who are in Immortan’s harem. Two of these - Whiteley as The Splendid Angharad and Eaton as Cheedo the Fragile - are very effective. Max and Furiosa meet when an infuriated Immortan subsequently gives chase, with revenge on his mind.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story</strong>: Danny Collins (Pacino) is a loaded rock star who is addicted to the lifestyle that comes with it. He hasn't penned an original song in decades but keeps the cash rolling in by touring and relying on his old hits. He's got the trophy wife too, half his age. He is stunned one night when his faithful manager Frank (Plummer) gives him a letter that Beatles icon John Lennon wrote to him 40 years ago. Danny has an epiphany after reading it and decides to seek meaning in his life again.<br>
<br>
<strong>Review</strong>: In undoubtedly his best performance in years, Al Pacino has taken this story – inspired by the true tale of folk singer Steve Tilston who received a letter from Lennon that wasn't delivered for decades – and elevated it to a whole different level altogether.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story:</strong> Rookie Officer Cooper (Witherspoon) is tasked with escorting Daniella Riva (Vergara) the wife of a dead drug dealer, to Dallas as part of a witness protection program. Things go wrong during the journey with Cooper not knowing who to trust as the line between the good cops and dirty cops are blurred.<br>
<br>
<strong>Review:</strong> Vergara's Daniella is every cliché and stereotype of a bombshell Latina all rolled into one dress-bursting, outrageously sexy body. Reese's Officer Cooper cops a superior attitude and talks like she ate up a police officer's rule book when she was little. And speaking of little, the diminutive Cooper is only 5' 2” while the well-built Daniella towers over her. Physically, mentally and emotionally, they couldn't be more different. And they are lumped together for the ride from San Antonio to Dallas with Daniella trying every chance to escape as Cooper struggles to get her to Dallas the next morning by hook or by crook. Daniella's husband had decided to testify against kingpin Vincente Cortez (Cosio), but is shot by gang members before he can do so. He leaves behind a distraught Daniella who spouts the kind of cuss words that would make a sailor blush.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
