"Cuerpo","Calificacion"
"<div class='Normal'><strong>Story: </strong><em>Carolyn (Lily Taylor) and Roger Perron (Ron Livingston) with their five daughters move into a secluded Rhode Island farmhouse. Strange things start happening in and around the house at night. Turns out, it's not just fear that's playing hide-and-seek with their minds.</em><br>
<br>
<strong>Review:</strong> Alarmed with the rise in horrific events taking place, Carolyn requests noted Paranormal investigators Ed (Patrick Wilson) and Lorraine Warren (Vera Farminga) to look into the case. What surfaces will make you think twice before being intrigued by old and abandoned mysterious houses, antiques and musical toys.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> <em>The cute-as-a-button Smurfette has been kidnapped by the evil, scheming Gargamel who needs to get the formula for creating 'true blue' Smurfs. While Smurfette soon finds herself suffering from a bit of a crisis herself, it's up to the rest of the Smurfs to rescue her, foil Gargamel's plot and save the day.</em><br>
<br>
<strong>Review</strong>: While the initial <em>Smurfs</em> flick was set in New York, this one takes a continental turn and shifts the scene to Paris, where the irrepressible Gargamel (a very eager Hank Azaria) needs something called 'Smurf Essence', which he uses as part of his magician's act. So, he sends out one of his Naughties called Vexy (Christina Ricci) to kidnap Smurfette (Katy Perry, who fits the role pretty nicely) via an inter-dimensional portal he has opened. He believes that Smurfette is a key ingredient in his quest for world domination. The fact that Smurfette is herself feeling a little blue, so to speak, because the whole village has forgotten her birthday (or so she thinks) doesn't help matters.<br>
<br>
The pursuit begins with Papa Smurf (Jonathan Winters), Clumsy (Anton Yelchin), Grouchy (George Lopez) and Vanity (John Oliver) in hot pursuit. Papa Smurf, the voice of wisdom, uses magical crystals to port into the real world to enlist the help of Patrick Winslow (Neil Patrick Harris) and his stepfather Victor Doyle (Brendan Gleeson).<br>
<br>
The pace, along with the live action, keeps moving and the script has several witty asides. In an attempt to appeal to a wider audience, there are a few sub-plots too, among them a moralistic take on who really created Smurfette. The rest of the Smurfs also get their 15 minutes of fame and gags. Apart from that, the film's score (Heitor Pereira) adds a non-verbal emotiveness to some of the scenes. Also livening things up a bit is the comic timing in the movie.<br>
<br>
All said and done however, while there is nothing disagreeable about this movie, there's nothing very remarkable about it either.

","2.5"
"<div class='Normal'><strong>Story:</strong> <em>A young falcon called Kai leaves his father and heads to a fabled city called Zambezia, set around a huge Baobab tree along the edge of the Victoria Falls that is a paradise-on-Earth for birds of all species. A coming-of age tale, the journey teaches Kai some important lessons in life.</em><br>
<br>
<strong>Review:</strong> So far this year, we've seen animated films about all kinds of creatures -racing snails, furry monsters, midget forest dwellers and various other cute creatures. So it's only fitting that there should be one about birds, as is the case with Zambezia.<br>
<br>
Kai (Jeremy Suarez) is an ambitious and impetuous falcon who dreams of life beyond his current abode. Opportunity lands at his doorstep when Gogo (Jenifer Lewis) enchants him with tales about an exotic-sounding city called Zambezia. Now, apart from being enamoured by female falcon Zoe (Abigail Breslin) who also provides him inspiration, Kai is in conflict with his dad Tendai (Samuel L. Jackson) about the whole Zambezia idea.<br>
<br>
Zoe's father is the wise elder of Zambezia called Sekhuru (Leonard Nimoy) who also offers the young Kai wise words. This is when things take a familiar turn - as part of his coming of age, he must overcome the parent-child conflict and stick with his beliefs. There's also another reason why Kai wants to go to Zambezia - to join the Hurricanes, who comprise the city's guardian elite. To make the grade, he must please the leader of the Hurricanes, Ajax (Jeff Goldblum). Together, they must be vigilant of the Marabous (who are not allowed in the city) who have teamed up with a dangerous lizard called Buzdo (Jim Cummings).<br>
<br>
The plot of this South African film is needlessly complicated and the dialogues, too many. The surfeit of characters clutters the film and makes the pace plod at times, despite the relatively short running time. The animations look quite dull and not smooth enough, like a dated video game. This one's fairly ho-hum.

","2.5"
"<div class='Normal'><strong>Story: </strong><em>The Wolverine/Logan is summoned to Japan to meet an old friend whose life he had saved in Nagasaki, during World War 2. On his deathbed, the man (now a billionaire industrialist) wants to return the favor to Logan. However, the latter is drawn into a conflict that is as much about confronting his demons as it is a fight for survival.</em><br>
<br>
<strong>Movie Review:</strong> Some of the Wolverine’s (Jackman) instinctual qualities include being able to sniff out danger. So, when Yukio (Fukushima) tracks down Logan and brings him to Yashida (Yamanouchi), Logan senses something wrong. He is angered by the deal Yashida suggests and plans to leave Japan.<br>
<br>
But then, he encounters Yashida’s sexy granddaughter Mariko (Tao Okamoto) who immediately appeals to another set of Logan’s instincts. Yashida’s death leads to a battle for his fortune and various bad guys make a beeline to kill Mariko because she has been appointed sole heiress. The Wolverine becomes her guardian (and more) and Yukio (Mariko’s childhood pal) becomes Wolverine’s ‘bodyguard’.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story: </strong><em>A freak accident infuses a slowpoke snail with a nitrous oxide-powered speed boost, which gives him a shot at achieving his dream - winning the Indy 500.</em><br>
<br>
<strong>Review: </strong>Theo (Ryan Reynolds) is a despondent little garden mollusc. His protective big brother Chet (Giamatti) and their ilk work at a tomato harvesting plant. Each morning, one hapless snail gets gobbled up by a wily crow. Theo, who idolizes a French race driver called Guy Gagné (Bill Hader), dreams of being able to race someday.<br>
<br>
Chet thinks Theo's speedy dreams will come to naught. Then one day, Theo gets sucked into a race car's engine air intake, is infused with a fuel additive and emerges with a superpower. He is now Turbo, who can zip along at insane speeds.<br>
<br>
Later, an encounter with a hungry crow lands Chet and Turbo in the city, where they get picked up by Tito (Peña) who helps his taco-making older brother Angelo (Guzman) run their food stall. Tito also bets on snail races and is overjoyed to discover Turbo's gift. It's not long before they get Turbo all geared up, so to speak, for the Indy 500.<br>
<br>
Some of the scenes are a bit 'out there', in a manner of speaking. It's almost like the writers had ingested something before coming up with some scenarios. Where else would you see a sequence where a group of snails (one called Smoove Move, voiced by Snoop Dogg and another named Burn, with Maya Rudolph's voice) surf on overhead power cables to House of Pain's 'Jump Around' pumping in the background? Or the very premise of the story - that of a snail that's faster than a racing car? But the good thing is that the film delights in its absurdity.<br>
<br>
Although this movie is no <em>Toy Story</em> or <em>Shrek</em>, it is nicely paced, energetic and entertaining enough in 3D. And as an underdog story, its message is positive and simple enough - one should never give up one one's dreams and aspirations in life, no matter what the odds.

","3"
"<div class='Normal'><strong>Story:<em> </em></strong><em>Retired black-ops CIA agent Frank Moses teams up with his fellow agents in a quest to locate a missing and deadly nuclear device.</em><br>
<br>
<strong>Movie Review:</strong> The idea of retired CIA operatives (read: killers) being pressed back into service in the face of mortal danger isn't new. In this case, the fun lies in the execution. And with the kind of multifaceted cast that this film has, there's bound to be some surprises. Frank (Willis) has settled down with Sarah (Mary-Louise Parker, from the first part of *Red*) into a somewhat humdrum routine. It turns out that Frank and his former eccentric and intelligent partner Marvin Boggs (Malkovich, excellent) helped smuggle a nuclear device called 'Nightshade' (a metal briefcase containing a nuclear bomb) into Russia during the Cold War. Boggs subsequently faked his own death to get off the espionage radar, until the present day. The US government decides that they want the device and declare Boggs, Frank and Sarah to be terrorists. And so, the chase begins.<br>
<br>
Russian agent Katja (Zeta-Jones), who also happens to be Frank's past paramour, is after Nightshade too. The Pentagon enlists MI6 agent Victoria (Helen Mirren) and hit-man Han Cho Bai (Byung-hun Lee) to locate them. It turns into a pan-European chase. Only Edward Bailey (Hopkins, totally on point), the scientist who created Nightshade, can help them find it. Juxtaposed in the midst of all this action are Frank and Sarah's relationship issues.<br>
<br>
And even in the midst of all the action, there's never a missed opportunity for the couple to receive relationship advice from anyone, be it the bumbling Boggs, Han of the furious fisticuffs or even cold-blooded Victoria. There are some tantalizing twists and turns that keep you looking forward to what happens next. Willis does his action-comedy routine adroitly. With nicely-timed sequences stitched together and gags galore, the humour in the film positively crackles! Or, as Bailey often says, 'Jolly good!'<br>

","3.5"
"<div class='Normal'><strong>Story:</strong> <em>The White House is hijacked by terrorists. The US army is helpless as there's a hostage situation. Can a lone policeman rescue his daughter and the US President?</em><br>
<br>
<strong>Review: </strong>Hollywood seems to be obsessed with 'destruction' of late. Movies revolving around attacks of epic proportions by aliens, zombies, pandemics or terrorists seem to be the much sought-after theme, <em>World War Z, Man of Steel </em>and <em>Pacific Rim</em> being recent ones. Master of disaster films, Roland Emmerich, adds to the ongoing trend as he too sticks to his trademark genre. This time around, he blows up the White House (on the lines of <em>Olympus Has Fallen</em>) and, in spite of being formulaic, manages to deliver a fairly engaging film.<br>
<br>
Capitol Policeman John Cale (Channing Tatum) wishes to join the US secret service, the team in charge of the President's (Jamie Foxx) security. His young daughter Emily (Joey King) is a political geek. Thus, when opportunity arises, in order to impress her, John takes her along for his big interview at the White House. However, their special day turns out to be war day, when the historical building is invaded, ransacked and torn apart by 'American' terrorists, who capture the President and have other nefarious motives.<br>
<br>
<em>White House Down</em> is as predictable as it can get. In spite of the clichéd plot, it is still an explosion-filled action spectacle that keeps you on the edge of your seat. Fans of the genre will love the prolonged action sequences, intense gunfire, helicopters crashing into buildings, hide-and-seek between the cops, hostages and criminals and the overall massive destruction.<br>
<br>
But <em>WHD</em> is not just an action-thriller. After a while, when the loud explosions seem repetitive, it's the humour that keeps you engrossed. Mention of tunnels at the White House, hinting at the JFK-Marilyn affair, was hilarious. Banter between Channing Tatum and Jamie Foxx is pleasant but inadequate. Nicolas Wright (as the tourist guide and loyal White House admirer) deserves a special mention for he has great comic timing.<br>
<br>
The film has its share of unconvincing moments but if 'One-man-saving-the-world' is your thing and if over-the-top, escapist action is what you seek, <em>White House Down</em> delivers all of that.

","3"
"<div class='Normal'><strong>Story:<em> </em></strong><em>Intergalactic monsters called the Kaiju are unleashed from a rift in the Pacific Ocean to wipe out humanity. Only a force of equally gigantic robots created by man called the Jaegers can thwart them.</em><br>
<br>
<strong>Review:</strong> Stripped down, this movie is essentially about giant robots and giant sea monsters bashing each other up. The Jaeger robots are so large that they require two human operators to form a 'drift' (or a 'neural bridge') with each other to act as the left-brain and right-brain hemispheres controlling the mecha-robots from within. The Jaegers are then airlifted out to sea for a supersized slugfest with the Kaiju. Raleigh Becket (Charlie Hunnam) had lost his brother Yancy (Diego Klattenhoff) to the Kaiju and the neural bridge allowed Becket to feel his co-driver brother's pain in his time of dying.<br>
<br>
Commanding officer Stacker Pentecost (Idris Elba) later plans a last-ditch effort to knock out the Kaiju once and for all at their source point. Burned-out Becket is recalled into service to command his old Jaeger called Gipsy Danger with Mako Mori (Kikuchi). Mori's own need for revenge against the Kaiju is convincing. She is perfect for her role. Other than that, Del Toro has populated their fellow Jaeger combatants with stereotypes - stoic Russians, bellicose Australians, soft-spoken Orientals and two mad scientists who seek a cerebral solution.<br>
<br>
The visuals are undeniably great and so are the effects. You'll even get to see a Jaeger bludgeon a Kaiju with a cargo ship. But the visuals will have to be this film's calling card because the ballast that holds it back is generic acting, monster film clichés and a sparse script. Ron Perlman, notwithstanding a tiny role, manages to shine as Hannibal Chau.<br>
<br>
The effort to inject romance between Mori and Becket is redundant. For once though, the battle for the planet is being fought someplace other than the USA. Although the story line is passable, the real stars in<em> Pacific Rim </em>are the Jaegers.<br>

","3.5"
"<div class='Normal'><strong>Story: </strong><em>Can you ever escape who you really are? The film is a crime biopic on hitman Richard Kuklinski, who adored his family, but didn't regret killing over 100 people, for money, out of anger or just to cover up his own crimes!</em><br>
<br>
<strong>Movie Review: </strong>The film gives a disturbing account of Kuklinski's life from being a porn distributor to becoming one of the most diabolical contract killers in American history. Since he kept his family in the dark, they continued to live off his blood money until he got arrested in 1986 in an undercover operation. How he led a double life all those years - by playing a doting family man and a cold-blooded killer - is what forms the story.<br>
<br>
The Iceman is grim, dark and gritty. A certain sense of paranoia engulfs the proceedings, which helps build the psychological tension. Vromen manages to capture the period setting required. The background score is unsettling and does complete justice to the film's creepy theme. Michael Shannon is outstanding as the devilishly smooth deadpan psychopath, as passionate about the wellbeing of his family as about staring at his victims before he brutally murdered them. He gives a solid performance as the soulless, unsmiling man who solely cared for his family and had no qualms about confessing he felt that way, either.<br>
<br>
Shannon arrests your attention and sends shivers down your spine with his impeccable portrayal, especially in scenes where he struggles to hide his inner monster from his family. However, the film becomes sluggish after a while as the script relies heavily on Shannon's acting. The story runs out of steam as you sit through a series of generic mafia wars and killings. The scenes start looking repetitive and events monotonous. Fortunately, it all culminates in a gripping climax.<br>
<br>
Winona Ryder as Kuklinski's wife and Ray Liotta are effective. Chris Evans and James Franco make special appearances, making you wonder why they did so! The film works as a documentary.<br>
<br>
However, it fails to dramatise the character in order to evoke an audience reaction, which is what is usually expected from crime thrillers.

","3"
"<div class='Normal'><strong>Story:</strong> <em>Gru (Steve Carell), the hunched baddie-turned-daddy, will have to keep his jam and jelly business aside in order to save the world and his daughters from a powerful criminal.</em><br>
<br>
<strong>Movie Review:</strong> The nasty yet likeable Gru with his bald head, pointed nose, striped scar, hunched back and a goofy non-specific accent is back! The reformed bad guy, who chose fatherhood over villainy in the previous 'Despicable Me' (2010), will have to turn into a spy this time around. While the 'Anti-Villain League' wants him to find the guy who's stolen a destructive chemical,Gru's more interested in chasing and keeping his daughter's boyfriend at bay. Amidst all this, he himself falls in love, but fears being rejected.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong><em> The Lone Ranger's fable is told from the Native American warrior Tonto's perspective, in a tale where Texas Ranger, John Reid, and he team up to take revenge on a common enemy.</em><br>
<br>
<strong>Movie Review: </strong>You've seen Johnny Depp playing a sozzled, swaying pirate with the luck of the devil by his side. Now, here's Depp, sans the sauce and in Native American garb as Tonto, with the devil-may-care attitude still in place.<br>
<br>
A group of Rangers are sent to capture Cavendish (Fichtner) hiding out in the mountains. However, they are ambushed by Cavendish and his men and gunned down from high ground, like fish in a barrel. Cavendish brutally cuts out Reid's (Hammer) brother's heart while the latter is still alive and eats it. The rest are left for the vultures. Reid is reluctantly rescued from the jaws of death in the unforgiving Texas desert by Tonto, who calls him a 'weak, paleface wetbrain'.<br>
<br>
Tonto loathes the savage greed of the 'palefaces' for having wiped out his entire tribe. They partner against a common foe, with different methods of meting out justice. Along the way, there are many campfire-quality tales of how the West was won and at what cost and sacrifice. There are moving moments - villages wiped out for pieces of silver. The other 'moving' moments, however, happen at breakneck speed, with thundering locomotives set on a collision course in a satisfying climax. The old theme music fits perfectly in that scene, where the action is timed down to the split second.<br>
<br>
The characters in the film read like a rustic country song. Carter plays a bar-room queen with a carved ivory leg. There are brigands who swill rotgut like water. An 'origin tale', the visuals show great attention to detail and Depp's Tonto is, without a doubt, the best thing about this movie. In fact, it is Reid who is Tonto's sidekick here.<br>

","3.5"
"<div class='Normal'><strong>Story: </strong><em>Back from Afghanistan, a homeless former Royal Marine gets an opportunity to change his identity. It is a decision that alters his life.</em><br>
<br>
<strong>Movie Review:</strong> A glance at the film poster might suggest that Jason Statham (playing Joey Jones) with his thousand-yard stare has just done what he usually does in movies - busting skulls and breaking bones from beginning to end. Not so here. Hummingbird has him on the biggest tangent of his career.<br>
<br>
A bum on the mean streets of back-alley London, fate (or God, as he puts it) lands him in the vacant house of someone really loaded. Jones realises that this is his chance at getting his life together again. He decides to assume the identity of the apartment's owner. What he doesn't realise is that slipping into a second skin can only go that far.<br>
<br>
Jones soon slides into London's dark underworld, populated by the Chinese and Russian mafia, using his combat training for cash. Suffering from guilt-ridden hallucinations, he uses vodka to allay his post-combat demons. He tries to redeem himself by using the ill-gotten money to buy good food for the homeless and nice things for a nun called Cristina (Agata Buzek) who runs a makeshift soup kitchen. An urban Robin Hood? No, not quite.<br>
<br>
Cristina is his 'angel'. She is the epitome of empathy and represents all that is good to him - the better person that he knows he can never again become. She senses his turmoil and is not put off. They are both damaged and in a city that is a sea of strangers, their stories are irrevocably intertwined.<br>
<br>
Dialogues are sparse and minimal, thankfully so. The score (Dario Marianelli) elegantly fills in the silences, speaking volumes. It is intense, but thanks to the editing, steers away from being drippy. Statham's stony visage tries to emote, often successfully. If this film marks a new direction for Statham's career, he's on the right track.<br>

","3.5"
"<div class='Normal'><strong>Story: </strong><em>Cops with wildly different temperaments are forced to work together on a case. Will they keep their differences aside and work as a team?</em><br>
<br>
<strong>Movie Review:</strong> Uptight New Yorker Sarah Ashburn (Sandra Bullock) is an FBI agent. She is 'Miss I-know-it-all', who is hated by her colleagues for being overtly competitive and unapologetic about her competence as a law enforcer. She even competes with the sniffer dogs of her squad with an intention of outshining them!<br>
<br>
Ashburn is sent to Boston to crack a case, where she is forced to work with cocky and short-tempered Shannon Mullins (Melissa McCarthy). Shannon has to have her way while dealing with criminals. Can the cleanliness freak from New York put up with the control freak of Boston and work together despite having nothing in common?<br>
<br>
The Heat is not hot enough to leave you spellbound. It even loses steam once in a while, owing to certain clichéd sequences and a standard storyline. For instance, the cops will have to undergo a makeover and dance clumsily at a nightclub to nab criminals, etc.<br>
<br>
But what makes this predictable film fun is the quirky chemistry between its leading ladies (Bullock and McCarthy). The women are masters of comedy. Most of the humour comes from a volley of snide comments the two pass at each other. Given that the ladies are effortlessly quick and clever at it, the trick works. Even in portions where the fun element drops, the two make up for it with their repartee and bizarre attempts to keep the city clean. We've always seen male cop buddies hit it off, here's one with a difference. Luckily, the sensibility isn't that of a formulaic-chick-flick either.<br>
<br>
Given the genre, who better than Sandra Bullock to be at the helm of the proceedings? The Proposal and Miss Congeniality star is in top form once again. Matching her brilliance is Melissa McCarthy. If you wanted to see more of her in Hangover 3 and felt let down by her cameo, this is your chance.<br>
<br>
If you don't expect buddy cop movies to be vastly unique, The Heat is fairly entertaining.

","3"
"<div class='Normal'><strong>Story: </strong><em>In this prequel to Monsters Inc, find out how Mike Wazowski and James P 'Sulley' Sullivan became buddies while in college and eventually, scarers.</em><br>
<br>
<strong>Movie Review:</strong> Mike (Crystal) and Sulley (Goodman) weren't always the best of friends. Before landing up in their jobs as professional scarers at Monsters Inc, they were two very different individuals. One was the enterprising bookworm who wanted to go places while the other was a legacy (the child of a famous ex-student) who everybody wanted to hang around.<br>
<br>
In fact, there are certain traits of the main characters in this film that stand out as reminders to their older selves seen in Inc. While a stern headmistress (Mirren, pulling off a Maggie Grace a la Professor McGonagall) doesn't think the pea-shaped Mike can't scare a child even if he wanted to, he sets out to prove her wrong after being kicked off the scaring course. A scarers' contest follows (Revenge of the Nerds or Student of The Year coming to mind, anyone?) where fraternities face off each other.<br>
<br>
What follows is a fight to stay 'on course'. An unlikely ragtag team slugs it out against the best of the lot for pride and a chance at glory.<br>
<br>
The film starts out while Mike is in school and on a field trip to the Monsters Inc facility. A chance meeting with a legendary scarer has him chalking out career plans which hit the reality speedbreaker when he crosses paths with Sulley.<br>
<br>
The sorting of friends and foes and the actual discoveries of what's real and what's not is what makes up the rest of the story.<br>
<br>
Crystal and Goodman retain the chemistry that made the first film such a good buddy flick. Don Scanlan takes over the reins and shows a confident touch. The animation is as realistic and top-notch as ever.<br>
<br>
But what really is striking is the fact that a lot of the things that made Monsters Inc such a beloved film are missing here. The sharper dialogues, crisper editing and the more layered story and characters that were the highlights of Inc don't exist in the world of University.<br>
<br>
What remains is a predictable college caper that you have inevitably grown up with or endured over the years. The cliches, the stereotypes and other banalities of a film of this genre are magnified and made annoyingly kid-friendly.<br>
<br>
It's not a bad film. Far from that. It is actually quite enjoyable when watched for its own merits and with the entire family. It's endearing in parts. But compare it to Monsters Inc, and it falls quite short on charm.<br>

","3.5"
"<div class='Normal'><strong>Story: </strong><em>Kal-El is rocketed to Earth from the dying planet Krypton, where he is raised by the Kents (Lane, Costner). Even as he begins to comprehend his powers, he must soon confront his nemesis and save the planet.</em><br>
<br>
<strong>Movie Review: </strong>Superman has always been the quintessential clean-cut superhero, the sincere saviour of the day. While that essence remains, he now gets a decidedly darker, introspective and brutal edge under the Nolan-Snyder aegis. After emerging from interplanetary exile following a failed coup attempt on Krypton, General Zod and his crew arrive on Earth in search of the Codex - and Kal El (Cavill) - that will allow him to create a new race on Earth, while destroying humanity in the process.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story:</strong> <em>A father and son are stranded when their spaceship crash-lands on post-apocalyptic Earth. Father sends the son on a mission to get to a rescue beacon in time and beam a distress message into deep space.</em><br>
<br>
<strong>Review:</strong> Will Smith is known to do films with a bang - grand movies of sweeping scale where he is the focal point of attention. Not so in this one. Here, he takes the back seat and hands Jaden the baton (obvious metaphors abound; he gives the kid his own saber at the commencement of the quest) to be the main man.<br>
<br>
The film is set hundreds of years into the future, where mankind has been evacuated from Earth; a planet now inhabited by human-eating nasties. Cypher Raige (Smith) and his son Kitai Raige (Jaden) are forced to crash-land. The film’s plot bears an uncanny resemblance to a video-game where the player has to go the distance from point ‘A’ to ‘B’ (100 km, in this case) in ‘X’ amount of time. Along the way he battles monsters of increasing strength. There are health packs too, like bonus points. And in the end, there is a ‘boss fight’ with a hideous alien critter called the Ursa. That’s it, game over.<br>
<br>
Cypher maintains a radio link with Kitai as the harsh patriarch at times and the voice of reason-cum-vendor of wisdom and encouragement at other times. Again it’s like how a computer-programmed narrator is in a video-game. At some point, they lose contact and Kitai’s moment of reckoning arrives. It’s about Kitai having to prove himself to his dad.<br>
<br>
The rest of the cast is inconsequential, forgettable and completely replaceable. There are menacing moments and the editing is taut but this stays in cliché territory; it’s nothing you haven’t seen before. The film suffers from a lack of ambition. <em>After Earth</em> aims for interstellar overdrive but barely manages to take off.

","2.5"
"<div class='Normal'><strong>Story: </strong><em>‘Four Horsemen’, a team of elite illusionists pull off heists for real during their spectacular shows. How do they do it? Is it indeed ‘magic’? Who’s pulling the strings and why? </em><br>
<br>
<strong>Movie Review: </strong>The convoluted case is assigned to FBI agent Dylan Rhodes (Mark Ruffalo) and French Interpol officer Alma Dray (Mélanie Laurent). Post the robberies, the gang leaves no trace. They don’t steal for themselves. Their misleading actions and ambiguous motives drive Rhodes to the edge. Adding to the chaos is former magician Thaddeus Bradley (Morgan Freeman) who thinks he knows it all.<br>
<br>
The film has a novel and promising premise. The gang’s cat and mouse game with the FBI, their display of magic tricks, fluid stunt scenes and Mark Ruffalo’s banter with co-cop Mélanie Laurent keep you engaged. The film works as a crime-thriller.<br>
<br>
However, it’s unconvincing when it comes to dissecting the magic. As the film progresses, the antics of the law-defying ‘famous four’ start defying logic as well. The scattered plot runs out of steam eventually. The film goes into a different tangent altogether in order to be unpredictable, leaving you more perplexed than pleased.<br>
<br>
Scene after scene, in order to not let you dig into the script too closely, the filmmaker adds too many plot twists, but that does not camouflage the loose ends.<br>
<br>
The presence of a talented cast barely holds here as the characters are thinly sketched. Jesse Eisenberg yet again plays a fast-talking-shrewd guy with negative undertones like he did in The Social Network. And what is Michael Caine doing here?<br>
<br>
The film has its moments, especially in the scene when the magicians teleport an audience member to France from Vegas in a few minutes. However, don’t go thinking you’ll have fun ‘solving’ the enigmatic case, as the events that follow might just be way too implausible and convenient for your liking.<br>
<br>
The magicians in the film constantly warn the FBI officer to ‘not look too closely’. The filmmaker sends out a similar message to the audience – don’t dig into every aspect of the ‘tricks’ and you will be entertained.

","3"
"<div class='Normal'><strong>Story: </strong><em>The classic Cinderella story is given a cowboy-themed, Wild West style makeover. This time, it is Cinderella who does the rescuing, along with a group of friends. </em><br>
<br>
<strong>Movie Review:</strong> This is probably the most extreme deviation from the classic Cinderella tale that you will have seen so far. Made by the French (its original French title is Cendrillon au Far West), with English overdubbing in curious accents, this avatar of Cinderella is no cowering wallflower. She’s a cowgirl who swaps the ball gown for a pair of jeans. Life is fairly humdrum for everybody until she hops on an action-packed quest to save the mother of a prince who has been kidnapped by a group of gorilla pirates. Another big change – the glass slipper here is a missing tooth. And there’s no fairy godmother; here, Cinderella has a simpering shaman to help her with the bits involving magic.<br>
<br>
The rendering and colours, though saturated, are several pegs below the kind of top-notch work that lovers of the animation genre expect to see in films these days. The animals are all anthropomorphic and yet, it’s not easy to figure out who is what. For example, Cinderella looks like a talking dog with pigtails that rides what seems to be an ostrich. The pirates, dressed in seafaring garb, operate in what looks like an arid desert and for some reason mariachi music seems to permeate most of the film. It’s a puzzling combination that does not sit right. While creative adaptations to fairytales are all very well, this one is just too much of an aggregation of parts that does not make up a wholesome whole.

","2"
"<div class='Normal'><strong>Story:</strong> <em>This time around, The Wolfpack refrains from drugs and drunken debauchery, and yet gets entangled in a gangster conspiracy!</em><br>
<br>
<strong>Review:</strong> While the 2011 sequel was a rehash of the original, much to our relief, the third instalment of Todd Philips' cult comedy 'The Hangover' follows a different plot line. There is no bachelor's party, Alan (Zach Galifianakis) does not drug anyone, nor do the friends get a hangover!<br>
<br>
The film begins with a tragedy. Moronic man-child Alan loses his giraffe and then his father. Given Alan's mental instability, close friends Phil (Bradley Cooper), Stu (Ed Helms) and Doug (Justin Bartha) realize he needs help and decide to drive him to a rehab. Their road trip once again goes awry after they get chased by a gangster called Marshall (John Goodman) who wants Chow (Ken Jeong)! In typical 'hangover' style, you then see the gang running helter-skelter to rescue a friend held hostage by a gangster.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story: </strong><em>Dom (Diesel) and Brian (Walker) are in Rio, living it up after bringing down a drug kingpin in the franchise's previous instalment. They've left crime behind, only to be drawn back by the promise of finding alive a loved one (Rodriguez as Letti) they'd thought was dead. But to get to her, they have to hit the streets again. This time, in London.</em><br>
<br>
<strong>Movie Review</strong>: We catch up with Dom and his crew as they cool their heels after pulling off their 'Rio Heist' and bringing down Braga. Dom has moved on but still pines for Letti. Brian's become a family man and father to a baby boy. Agent Hobbs (Johnson) offers a deal: find and bring Owen Shaw, a mercenary trained in vehicular warfare, to justice in return for information on Dom's thought-dead love and grudgingly, full pardons for his crew, so they can return home to the US.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3"
"<div class='Normal'><strong>Story: </strong><em>Jay Gatsby conquers poverty and becomes 'great' - but is he good enough for elegant Daisy, married to aristocratic Tom?</em><br>
<br>
<strong>Movie Review:</strong> Right up, Baz Luhrmann's The Great Gatsby (TGG) is Hollywood's Devdas. Jay Gatsby (DiCaprio) and Daisy (Mulligan) fall in star-crossed love. Poor and ambitious, Gatsby reinvents himself, but Daisy's won by aristocratic, womanizing Tom (Edgerton). Jay arrives in 1920s New York, abuzz, as Daisy's cousin Nick Carraway (Maguire) notes, with a 'golden roar'. Stocks and skyscrapers are shooting up, prohibitions and morals crashing down. Suddenly-rich Gatsby becomes NY's newest celeb, throwing his fantastic (Disney-inspired?) mansion open for amazing parties, befriending Nick hoping he'll bring Daisy back to Gatsby's life.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
