"Cuerpo","Calificacion"
"<div class='Normal'><strong>Story:</strong> Dwayne Johnson comes out of prison after having served a 10-year sentence with just one motive. He wants to avenge the murder of his brother in a botched up bank heist and sets out killing all the suspects, one by one. But someone seems to have hired an assassin (Oliver Jackson Cohen) to kill him instead. Who is the mysterious man and who will strike first?<br>
<br>
<strong>Movie Review:</strong> When Dwayne Johnson's around, you expect the screen to explode. Specially when you know he is not strutting his comic avatar as in films like Tooth Fairy and The Game Plan. His hard Rock physique and stony face appeal has managed to entertain viewers, both in high-drama wrestle mania bouts and in films like Scorpion King which fully exploit his charisma.<br>
<br>
He does don the action hero avatar here as the silent, raging and murderous hitman who is hell bent on revenge. But the action cuts are watered down and the plot hangs too loosely on a wafer-thin vengeance track. Also, there are too many characters who flit in and out with assorted weapons, motives and stories from the troubled past. You kind of loose concentration with all the comings and goings. Add to this Billy Bob Thornton's wishy-washy cop-on-the-edge act and his blow hot-blow cold chemistry with his associate (Carla Gugino) and you have a film that should have pumped the adrenalin faster. Much Faster....<br>
<br>
Watch out for a few stylish camera angles, a bit of smart editing and fragments of action cuts that are arresting.

","2.5"
"<div class='Normal'><strong>Story: </strong>The Pevensie siblings join Prince Caspian once again in his adventures in Narnia, the fantasy land where Aslan roars and Reepicheep rat talks. But this time, Lucy and Edmund are joined by their cousin Eustace who begins as a reluctant voyager on the mystical ship, the Dawn Treader, but ends up a true hero in an adventure which sees them battling sea serpents, evil creatures and the wicked White Witch (Tilda Swinton).<br>
<br>
<strong>Movie Review:</strong> Doesn't matter if you haven't read the Narnia Chronicles by CS Lewis. Doesn't matter if you haven't seen the earlier sequels too. The third part in the fantasy series holds merit on its own and manages to hold you in your seat with its mix of make-believe, special effects and fairy tale folklore.<br>
<br>
The fact that the film is in 3D makes it even more inviting for the sword fights, the dragon fires and the choppy sea hits you in your face as you try to keep pace with the Pevensies in their traditional battle of good against evil.<br>
<br>
Adding fire to their heroics is their whiny, almost offensive cousin Eustace, who grows into an unlikely hero as the danger threatens. His unusual friendship with braveheart Reepicheep is extremely enticing. Of course, we would have loved to have more of the majestic Aslan and the mean White Witch, specially since the brother-sister duo are growing up fast and may not have access to magical, mystical Narnia for long. But we aren't complaining. Specially since there's so little of make-believe left in this mundane world.<br>
<br>
Enjoy it while it lasts.<br>
<br>

","3"
"<div class='Normal'><strong>Story:</strong> Housewife Penny Chenery agrees to take over her dying father's Virginia-based Meadow Stables despite her lack of horse-racing knowledge. Against all odds, Chenery manages to call the shots in a man's world, ultimately leading to what till date is said to be the greatest racehorse of all time...<br>
<br>
<strong>Movie Review:</strong> This one's not about the horse. Remember the 1973 Triple Crown (The Wood Memorial, Kentucky Derby and The Belmont Stakes) winner, Secretariat? And it's not about its jockey. Not even its trainer. It's about the horse owner Penny Chenery (Dianne Lane), the old school Hollywood's loving-mother-turned-strong willed-wife-and-devoted daughter. And what's she determined about? Keeping her dads Meadow afloat even if she does not know anything about horses.<br>
<br>
Based on a true story, Secretariat is a dedication to the Triple Crown winner -- racehorse Secretariat that graced the covers of three magazines, Time, Newsweek, and Sports Illustrated, first time ever in 25 years in 1973. Providing the initial drama are the trials and tribulations of our homemaker-turned-woman of substance, Penny Chenery who hires a veteran trainer, Lucien Laurin (John Malkovich) and takes on winning jockey, Dyland Walsh (Jack Tweedy) to make her race-track dreams come true.<br>
<br>
But the real drama picks up only in the final few moments of the movie when Secretariat, steals the show with with his racing moments. Exciting yet predictable.

","3"
"<div class='Normal'><strong>Story:</strong> It's a race against time. A veteran engineer (Denzel Washington) and a young conductor must stop a runaway train carrying a cargo of toxic chemicals before it derails and spills its toxic cargo that will decimate an entire town.<br>
<br>
Can the heroes manage to pull off the impossible?<br>
<br>
<strong>Movie Review:</strong> This is the third collaboration between director Tony Scott and Denzel Washington. The last time they came together they were talking about another locomotive on the loose in Taking of Pelham 123. Earlier, they pooled talent in the old school thriller Deja Vu. This time, the action unfolds full throttle as Denzel Washington and his newbie associate Chris Pine chase another rogue train which threatens to demolish a small town in Pennsylvania with its toxic cargo. The determined duo are chasing the unmanned train in another locomotive and must ensure there's enough action and speed to keep the momentum going.<br>
<br>
The film does move on predictable lines, nevertheless, the well-crafted sound and action sequences make the film worth a visit.

","3"
"<div class='Normal'><strong>Story:</strong> A retired CIA operative (Bruce Willis) spends his time romancing a call centre operator (Mary-Louise Parker) on the phone while ostensibly talking business about his pension cheques. But only until unknown assailants enter his house and almost kill him in a gun battle. Time for the Retired, Extremely Dangerous (RED) Willis to re-elict the support of all his favourite ex-colleagues and save his country from a dubious vice-president.<br>
<br>
<strong>Movie Review:</strong> Considering the cast, this should have been an explosive film. But RED doesn't really blow up the screen. Of course there are ample moments of high-decibel action laced with intermittent humour that make it an interesting watch. Even the veteran cast doesn't leave you complaining. If Bruce Willis rekindles his Die Hard fervour and manages to romance the phone call in the midst of all the gunfire, then John Malkovich proves he's matchless when it comes to playing the man on the edge. Morgan Freeman is his usual dependable self, while Helen Mirren showcases a new self. She sparkles and dazzles as a female 007 who's adept both at word play and gun play. But the high-point of the film are its finely choreographed action sequences. You wish there were more of them.<br>

","3"
"<div class='Normal'><strong>Story:</strong> Voldermort's coming....He's taken control of the Ministry of Magic and Hogwarts too. The final battle is about to begin and the only way Harry Potter and his friends, Hermione and Ron, can control his growing power -- and his immortality -- is by destroying the Horcruxes (magical artefacts) which hold his soul. Can they find them in time? Indeed a difficult task, specially since the death-eaters are on their way and Voldermort's evil friends are hungry for Harry's life.<br>
<br>
<strong>Movie Review:</strong> Spot the one big difference. Hogwart's gone. Yes, the first part of the last HP film does have the dearly beloved trio -- Harry, Hermione, Ron -- testing their skills, but not in the fondly familiar environs of Hogwarts. The comfort zone's gone and with it have vanished most of the familiar fraternity. Even Ginny Weasley gets to play a two-minute scene and so does Hagrid and Snape. Vile Voldermort isn't there for too long too, although his evil threatens to explode any moment in a film that essentially sets the stage for the final battle between the boy wizard and the bad wizard.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'><strong>Story:</strong> A biographical account of Mark Zuckerberg and his billion dollar invention which changed the face of the world, The Social Network is much more than a story of Facebook and its founder.<br>
<br>
It's a universal tale of all that's good, great and beastly in the human psyche, even as it traces the ups and downs in young Zuckerberg's life as he faces applause and blame for his achievements, all at the same time. The world may hail him as the youngest billionaire, but Zuckerberg has to battle million dollar law suits and face allegations of stealing the idea of the social networking site from his Harvard mates, the Winklevoss brothers, and cheating his best friend and CFO, Eduardo Saverin.<br>
<br>
<strong>Movie Review:</strong> Guilty or innocent? You decide. Yes, that's the USP of David Fincher's compelling biopic which paints an intensely human picture of the entrepreneur who ended up facing messy law suits which showcased him as a mean, me-centric, Machiavellian man of questionable morals. Yet, he remains a hero-figure you can't end up hating, despite his flawed personality and his ambivalent ethics. And that's the hallmark of all great story-telling. For, when it comes to human drama, there aren't any unadulterated bad guys and good guys. Only flawed-and-fine guys. Remember Shakespeare?<br>
<br>
<div id='mvslider' style='display:none;'>movie","4.5"
"<div class='Normal'><strong>Story:</strong> Strange lights descend on the city of Los Angeles and create chaos in the life of a bunch of earthlings. Why? Because the lights are actually extra-terrestrials who have descended on Earth and are hungry for the human brain. Is it apocalypse again?<br>
<br>
<strong>Movie Review:</strong> There's lots of running, lots of screaming and lots of black gooey stuff pouring out of monstrous machines. The scare factor? Well, the machines grow tentacles that enter all safe places and swallow humans whole. And when they don't do that, they squeeze out their brains and recycle them in their own metallic and moronic kith and kin.<br>
<br>
It's the oft-repeated metaphor of unfriendly alien life which forms the crux of this lack lustre sci-fi odyssey. Ironically, you fail to connect with neither the humans nor the aliens and wonder what the brouhaha is all about. Even the doomsday scenario isn't drastic enough to scare you.<br>
<br>
The special effects are effective, but only here and there.<br>
<br>
Science fiction must necessarily stun. Skyline doesn't.<br>

","2"
"<div class='Normal'><strong>Story:</strong> Peter Highman (Robert Downey Jr), an uptight, ill-tempered architect must reach his wife, Michelle Monaghan before she delivers their first baby. But what would have been a routine journey from Atlanta to Los Angeles turns out to be a nightmare due to a chance encounter with Ethan Tremblay (Zach Galifianakis), a wannabe actor who has zero social graces and a questionable IQ.<br>
<br>
<strong>Movie Review:</strong> A nightmarish journey, did we say? May be, considering that Robert Downey Jr breaks his arm, gets tazered, cracks his ribs, hurtles down a freeway, has his bags stolen, his wallet swiped, his ID lost, his credibility crumbled (he's a terrorist suspect and put on a no-fly list), his nose punched and is even forced to spend long hours as an illegal immigrant in a Mexican lock-up. And if that's not trouble enough, he has to bear up with the bearish, brutish, brainless company of Ethan and his pet pooch Sunny who love doing stuff that shouldn't be done, in good company at least.<br>
<br>
<div id='mvslider' style='display:none;'>movie","4"
"<div class='Normal'><strong>Story:</strong> A seismic activity in Lake Victoria unleashes a new terror in the sleepy little lakeside town that bursts into tourist activity during the annual spring break. A vicious breed of piranha that had supposedly been buried in an underwater cave are let loose and begin to hunt on all the revellers in the scenic waters. Can the sheriff, Elizabeth Shue and her deputy, Ving Rhames, save the town from being transformed into fish food?<br>
<br>
<strong>Movie Review:</strong> This one's a blood fest that's meant only for those who have an insatiable appetite for gore. In fact, there's so much blood splattered across the screen and so many people reduced to skeletons, it almost gets funny. At one point of time, you have all kinds of body parts floating in the water as the teeth-gnashing critters dig their little sabres into human flesh with a manic frenzy.<br>
<br>
But then, that's what director Alexandre Aja has always loved doing: shocking and numbing you with the barbaric depiction of death. Remember his re-make of the The Hills Have Eyes. This time he picks up the 1978 film, Piranha and invests it with his signature style. The placid Lake Victoria is transformed into a raging red cesspool as the mean monsters devour all the pretty people who become easy prey. Limbs are chopped off, torsos are dismembered, eyes are gorged out, heads are yanked off, but you still keep watching. Because B-grade Hollywood can be fun too, specially if it has the formula right. And Piranha does, as it tries to protect the essential family unit (the sheriff's family) from being destroyed, as all disaster films do.<br>
<br>
There's just one big lament. You do end up with an `Oh no!' when the film maker tries to convert the gorgeous British model, Kelly Brook into fish food too. Can they leave her assets alone, please!

","3"
"<div class='Normal'><span>Story:<span> James Reece (Jonathan Rhys Meyers), an aide to the US ambassador in Paris, has just got engaged to a beautiful French girl, Caroline and would like to spend the rest of the week serenading her.<br>
<br>
<span>But his idyll is short lived and romance will have to take a back seat when a terrorist threat hovers over a prestigious Afro-US summit. More irksome is the fact that James has a new partner, the unconventional Charlie Wax (John Travolta) who shoots with the mouth even before he shoots with his gun. Can the mismatched duo save the high-powered American delegation from being blown up by a mysterious suicide bomber.<br>
<br>
<span>Movie Review<span>: Two emotions. Diametrically opposed. On the one hand, it's heart-rending to see John Travolta slipping into insignificant roles after giving us such iconic performances in films like Saturday Night Fever, Face/Off, Pulp Fiction. The sheer mediocrity of the roles that are coming to him now literally makes you want to cry, because hey, John isn't an Old Dog, not as yet. On the other hand, you want to thank God it's Travolta. For here's an actor who is watchable in the pulpiest of fiction that dares to parade as film.<br>
<br>
Case in point being From Paris With Love where his quintessential swagger and irreverence lends a sparkle and wit to the run-of-the-mill character of a cop. As the high-on-adrenalin, coke-snorting, foul-mouthed, trigger-happy government agent, he crackles and bursts across the screen. More importantly, he serves as a perfect foil to Jonathan Rhys Meyers sober, laid-back and peace-loving officer who shivers at the thought of killing somebody. Travolta is a thoroughbred man of action who is literally wedded to his custom-made gun which he addresses as Mrs Jones. Rampaging across the underbelly of Paris, John and Mrs Jones create mayhem, shooting down almost all the suspects: terrorists, drug peddlers, pimps. And when Mrs Jones isn't enough, he picks up a bazooka and goes berserk on a crowded freeway.<br>
<br>
The film may be the usual action cut that comes tumbling off the Hollywood conveyor belt, but the tumult of Travolta makes it worth a visit. </span></span></span></span></span>

","3"
"<div class='Normal'><strong>Story:</strong> Will Ferrell and Mark Wahlberg are the Other guys. Which means, they are the non-action, non-hero types who must linger in the shadows, relegated to doing the paperwork, while Samuel L Jackson and Dwanye Johnson play the heroic cops who walk away with all the applause. Of course, Ferrell and Wahlberg are cops too, but nobody takes them seriously, until they get a chance to prove their mettle when a financial scandal comes up. Can the goofballs gear up for high drama in the field?<br>
<br>
<strong>Movie Review:</strong> This is a buddy-cop movie that makes for a few laughs and provides enough entertainment with its high-profile cast credits. Ferrell and Wahlberg make a fine pair simply because they play opposites. While Ferrell is the amiable accountant in the police department and has no problems spending hours on his desk, Wahlberg is the cocky types, desperate for some real drama in the streets. More importantly, Ferrell seems to have an irresistible appeal when it comes to the fairer sex, despite his dormant mojo. Not only does he have a wife (Eva Mendes) that drives men crazy, he seems to be still wanted by his ex-girl friend (Natalie Zea). Needless to say, Wahlberg can hardly understand why and where his buddy's sexual magnetism lies?<br>
<br>
Light and breezy, The Other Guys is your usual cop house comedy which runs through a familiar track where fifteen minutes of fame do come, but only when our common man types have been truly tried and tested.

","3"
