"Cuerpo","Calificacion"
"<div class='Normal'><p><strong>Pacific Rim: Uprising Story</strong><strong>: </strong>Jake Pentecost, son of Stacker Pentecost, leads a new generation of Jaeger pilots, against a new Kaiju threat.</p><p><strong>Pacific Rim: Uprising Review: </strong>Picking up a decade after the events of its predecessor, ‘Pacific Rim: Uprising’ starts off with an intriguing angle – to explore life after a near global catastrophe. But it soon reverts to the old threats, as the Kaiju return to wreak havoc. There are more than a few new recruits this time around: Cailee Spaeny’s Amara Namani is a valuable addition and seems to be a promising young talent to watch out for. This can’t be said about Scott Eastwood who plays a guy so reminiscent of his father Clint Eastwood; you almost hope it’s a joke. It also doesn’t help that Nate Lambert has little to no chemistry with his co-pilot Jake Pentecost.</p><p>The usually charming John Boyega plays Jake who is trying to carve his own individuality, away from his father’s fame. However, there are none of the nuances of ‘identity crisis’ seen here. Sure, he eventually gives the rousing speech expected before an apocalyptic event, but it ends up being too little, too late. Charlie Day is back as Dr Newton Geiszler, and his character is given a lot more to do beyond a nerdy and comical genius, but the transition feels rather convenient than justified. Burn Gorman’s Dr Hermann Gotliebb seems to be merely going through the motions.</p><p>The humour in this sequel is terribly forced as it focuses mostly on franchise-building pegs at the cost of storytelling basics. The movie seems hellbent on reminding you that it’s an action blockbuster every 5 minutes or so with battle sequences that jump right off the screen, as they should in 3D. This is the only reason to watch this on the biggest screen around. Devoid of the heart and soul of its predecessor, ‘Pacific Rim: Uprising’ aims to please hardcore fans of massive monster versus robot fights. Those seeking any depth in their action films, better look elsewhere.</p>","3"
"<div class='Normal'>Story: A family of four on a road trip spend the night at a deserted mobile home park, where they are stalked by three masked assailants out to kill and slaughter.<br><br>Review: <br>Back in 2008, 'The Strangers' added some subtext to the slasher genre; the treatment was like Japanese horror films and tense atmosphere really worked out well. Ten years later, the sequel tries to build on the same ideas. The killer trio of masked killers return, this time to haunt a family of four at a deserted trailer park. The slow pace and the lack of thrills murder the prospects of this moody horror flick. <br><br>The victims run around in circles while the stalkers chase them in plain sight. For a film that should build on tension and thrills, 'The Strangers: Prey at Night', leaves things out in the open a little too much. There is just no terror in watching people sneak up to unsuspecting victims. Perhaps they should’ve just popped out-the-blue. The pace of the film is a real killer. The narrative spends too much time establishing the idea that Kinsey’s (Bailee Madison), the youngest member of the family, teen years have bothered her parents too much. Cindy (Christina Hendricks) and Mike (Martin Henderson) her parents and Luke (Lewis Pullman) the elder brother are driving her to a new boarding school. And their conversations on smoking, junior league baseball and mobile phones are a little too drab. The action kicks in once they encounter the killers – Dollface, Man in the Mask and Pin-Up Girl. But the eerie tension gives way to victims running around like headless chicken, tripping over props and falling prey to the killers, a little too conveniently.<br><br>The highlight in this otherwise pedantic slasher fest is a scene near the swimming pool. Luke the brother gets stabbed by the Man in the Mask and the camera does a Michael Mann style intimate capture of the whole scene with splashing water, blood and emotions. Bonnie Tyler’s 80s hit number, Total Eclipse of the Heart plays in the background and the sequence just feels surreal. The cinematography and the production design create the right atmosphere for the scares. But for all its technical finesse, this 85-minute film feels a little too long.<br>","2.5"
"<div class='Normal'><p><strong>Gringo Story</strong><strong>: </strong>An American businessman finds himself crossing the line from a law-abiding citizen to a criminal.</p><p><strong>Gringo Review:</strong> Harold Soyinka (David Oyelowo) puts all his trust into his boss Richard Rusk (Joel Edgerton), whom he considers as his friend. Little does he know that Richard, along with his partner in business, crime, and otherwise – Elaine Markinson played by Charlize Theron, has other plans in mind. When the three of them take a trip to their company’s factory in Mexico, Harold gradually begins to learn the truth about his supposed friend and the company he works for. He’s left to choose between being a law-abiding citizen or a criminal on the run.</p><p>David Oyelowo is the breakout star in the ensemble cast of Joel Edgerton, Charlize Theron, Sharlto Copley, Thandie Newton and Amanda Seyfried. His rendition of Harold Soyinka as an everyman forced to face dire circumstances is pretty much how any of us would react to chaos and life-threatening scenarios. Harold is relatable and entirely out of his element trying to stay alive as his life falls apart around him. He’s the driving force of the comedy, and it wouldn’t work if he weren’t an affable chap. Other than him, it’s hard to like the rest of the characters. Joel Edgerton’s Richard Rusk is a smug, know-it-all cocky boss who doesn’t have much respect for those around him. He would qualify as a shark if not for Elaine Markinson. Charlize Theron is absolutely fierce as the downright selfish, unfiltered and politically incorrect Elaine who doesn’t pretend to be anything else. Sharlto Copley’s versatility is on full display as Mitch Rusk, who is hard to pinpoint – you’re not sure whether to root for him or not.</p><p>‘Gringo’s biggest problem is its lack of focus, and all the additional characters don’t help. Some subplots involving Thandie Newton, Amanda Seyfried and Harry Treadaway are not off the mark but feel unnecessary. Director Nash Edgerton is definitely inspired by Quentin Tarantino’s pulpy mix of action comedy and drama – a high bar to follow, and the screenplay tends to veer off course at some crucial points. But Nash Edgerton brings it all home in the end, and that’s what really matters. ‘Gringo’ is far from groundbreaking, but it’s a fun watch that will put some Bollywood masala potboilers to shame.</p>","3"
"<div class='Normal'>Story: A gritty and artistic retelling of the 1976 hijacking of an Air France plane by Palestinian and German terrorists at Entebbe airport in Uganda. Israeli government and armed forces stage a far-fetched mission to rescue their citizens. <br><br>Review: <br>The Israel-Palestine conflict has been going on since the late 40s and that’s the perfect setup for filmmaker José Padilha, whose films (Elite Squad, RoboCop) have always carried a strong political undertone. With 7 Days In Entebbe, José tries to comment on the conflict and the irony around it. The story kicks off in Athens as two German militants Böse (Daniel Brühl) and Kuhlmann (Rosamund Pike) and a bunch of Palestinian freedom fighters hijack an Air France plane. They take the plane and it’s French, Israeli and other European passengers to Entebbe airport in Uganda, where the eccentric Idi Amin (Nonso Anozie) and his forces help out in keeping the hostages captive. The setup is quite thrilling and intriguing. The film also features two parallel tracks – one featuring a Batsheva Dance Company member played by Zina Zinchenko and her boyfriend and Israeli special-ops soldier (Ben Schnetzer). The other track features the then Israel Prime Minister Yitzhak Rabin and his cabinet led by Defence Minister Shimon Peres (Eddie Marsan) coming up with a far-fetched plan to rescue the hostages. The multiple tracks of the story create a bit of an unnecessary distraction.<br><br>The hostage drama unfolding at Entebbe airport has a lot going for it. Idi Amin’s eccentricities and the melancholy and conflict between Daniel Brühl, Rosamund Pike and their Palestinian partners make for some good drama. While the dance troupe’s performance added some thump to the proceedings it just feels a little too ambiguous and obscure. The office drama between the Israeli PM and his ministers and military advisors just doesn’t add any thrill to the narrative. Brühl and Pike the film with genuine emotional moments. Eddie Marson gives a robust performance as well. The only major hiccup is the deliberate slow pace of the film. It takes a little too much time to show the passage of time at Entebbe airport as the seven days slowly build up the tension in the hostage situation. <br><br>7 Days In Entebbe has some interesting moments from the past featuring ex-Israel PM Benjamin Netanyahu and his elder brother Yoni Netanyahu. For those who follow world politics and the Middle-East closely, this film offers compelling insights with strong artistic sensibilities.<br>","3"
"<div class='Normal'><p><strong>The Square Story: </strong>The curator of a contemporary art museum faces a series of challenges before the opening of his new exhibit.</p><p><strong>The Square Review: </strong><em>“How much inhumanity does it take before we access our humanity?” </em>This is the tagline for a PR campaign aimed to promote an exhibit at an art museum in Stockholm, curated by Christian Juel Nielsen (Claes Bang). ‘The Square’ constantly begs this question from Christian’s perspective through the course of the film. When we first meet him, he’s dignified, calm and collected. A dramatic incident at the start of the film pushes him out of his comfort zone, and his manicured lifestyle begins to unwind. It’s near impossible to predict what will happen next, and yet it’s oddly mesmerising to witness Christian coming apart one crazy event after the next.</p><p>Director Ruben Östlund adopts an unusual style of filmmaking in ‘The Square’. There are shots where the camera lingers on, even if there are no characters in the frame. Sounds that aren’t exactly pleasing to the ear such as a crying baby throughout a scene, and others that typically would have been edited much shorter; all make the film an unnerving watch. Östlund immerses you into a unique world – one that is actually around us if we stopped to observe what’s under the surface, and beyond the sheen of our manufactured digital presence. In one memorable sequence, Terry Notary (otherwise known for his motion-capture work in ‘Rise of the Planet of the Apes’ & ‘Avatar’) plays a performance artist, Oleg, who is unleashed in a room of posh attendees at the museum. The scene begins as being cautiously comical but soon descends into a terrifying scenario where the cast is unsure of how to react. On the other side of the screen, we’re captivated by this scenario as it illustrates the ‘bystander effect’ – a phenomenon we’ve all succumbed to, at some point in our lives.</p><p>In this manner, Östlund repeatedly picks apart our perception of class, race and self-righteousness. Along with Claes Bang, Elisabeth Moss, Dominic West and Terry Notary, he creates an uncomfortable experience on multiple levels, infused with dark comedy. Over the course of 2 hours 30 minutes, ‘The Square’ will either leave you wondering what you witnessed or question the principles you choose to live by. It’s disconcerting, and certainly not everyone’s cup of tea, but if you’re up for cinema that isn’t run-of-the-mill, ‘The Square’ is undoubtedly out-of-the-box.</p>","3.5"
"<div class='Normal'><strong>STORY: <br></strong>A true story of three Americans who foiled a train hijacking in Paris in 2015. <br><br><br><strong>REVIEW: <br></strong>'The 15:17 to Paris' is Clint Eastwood taking another shot at recreating on celluloid, heroic moments from real life. This time, the veteran filmmaker deals with the subject of an actual hijacking of a train in Paris by a lone gunman in 2015 and how three brave Americans foiled the plan. As an experiment, Eastwood has cast the real people involved in tackling the gunman; two American soldiers Alek Skarlatos and Spencer Stone, and their friend Anthony Sadler. <br><br><br>As far as films on terrorism go, there’s not much action to be seen here. The entire train attack lasts hardly more than 15 minutes. What’s even more detrimental to the film is Eastwood interspacing the attack with the life stories of the three friends. Right from the time they were in school to the time they chose their respective vocations, the camera follows the trio trying to show that how absolutely normal people can rise above their stature in life and do big things. But this attempt to match all the pieces of the puzzle until the climax hits the viewers does not work in the interest of the film. It just seems like you’re waiting for a payoff that doesn’t quite arrive. The big moment of the film is the actual footage of the French President François Hollande honouring the Americans along with others who helped take-on the hijacker. The filmmaker must have thought that this will be his big money-shot, confounding viewers with footage of an actual prime minister giving out the awards, but that doesn’t work. The reason it doesn't is that you observe that there were other people who were just as important in subduing the hijacker and were mentioned in the film only in passing. <br><br><br>From a Clint Eastwood directorial, one expects better. Alas, this one is relegated to being merely an experiment in casting. <br>","3"
"<div class='Normal'><strong>Story:</strong> A federal agent and meteorologist team up to stop a daring heist in the US Department of the Treasury as a hurricane threatens to destroy the area<br><br><strong>Review:</strong> As a category 5 hurricane looms over the sleepy town of Gulfport, Alabama, residents are compelled to evacuate the area by local authorities. Meteorologist Will Rutledge (Toby Kebbell), who has been sent to collect reports on the approaching storm, is trying to convince his brother Breeze (Ryan Kwanten) to leave town with him. On the other hand, Agent Casey (Maggie Grace), who is in charge of transporting old currency notes to the US Department of the Treasury, is unaware that there has been a massive internal security breach. Using the hurricane as an opportunity to break into the treasury is a team of crooks, led by Agent Perkins (Ralph Ineson). As circumstances bring Will and Casey together, they have to not only figure out ways to stop $600 million from being taken out of the facility, but also save their own lives as the hurricane unleashes its fury and the bad guys threaten to kill them. <br>The script rarely gives you a moment to think beyond what you’re watching on screen. Director Rob Cohen does a good job of keeping the pace swift while most characters do justice to their roles. Grace stands out as the agent hell-bent on outwitting Perkins and his gang. Kebbell and Kwanten, as two brothers separated by a childhood tragedy, but still fond of each other, are interesting to watch as they rekindle their bond. <br>The action, though not outstanding, does its job while the special effects competently show the destruction the mighty hurricane is capable of. Thankfully, there is no forced romance between any of the characters — something that we’re often saddled with at the end in thriller flicks. Although predictable in some parts — the flashback at the start of the film in this case — you don’t mind overlooking it. Keeping in mind how several US states were in the news last year for being battered by a string of hurricanes, this film shows us just how devastating they can be. More than just a regular ‘save the earth’ film, this one combines an offbeat plot with some decent special effects to make it an interesting watch. <br><br>","3.5"
"<div class='Normal'><p><strong>Tomb Raider Story: </strong>Lara Croft seeks to find the truth about her father’s disappearance, which takes her on an adventure that pushes her to her limits.</p><p><strong>Tomb Raider Review:</strong> In the early 2000’s, Angelina Jolie played Lara Croft in a couple of films based on the video-game <span>character who fuelled the fantasies of gaming nerds everywhere</span>. Based on the success of the game’s reboot in 2013, the time seemed appropriate to focus on Lara Croft’s abilities as a female adventurer, rather than her status as a sex symbol. To say that Alicia Vikander had big boots to fill would be an understatement. Then again, Vikander is more than capable as an actress, with an Oscar for Best Supporting Actress (‘Danish Girl’) in her belt. She takes on the physically demanding role in this live-action revision of the franchise with ease, erasing any trace of her on-screen predecessor.</p><p>This version of Lara Croft is emotionally vulnerable and devoid of superhuman abilities. She needs to use her intellect and courage to overcome the challenges ahead of her. Vikander keeps us invested enough through Lara Croft’s transformation from a naive, hesitant girl to a confident woman who isn’t afraid of taking risks. But in establishing her roots, the film resorts to some of the clichéd tropes of an origin tale. As a result, the plot is often predictable and logically convenient to push the story forward. <span>T</span>here’s also the problem of the generic villain Vogel, played by Walton Goggins, who doesn’t feel sufficiently threatening to be taken seriously.</p><p>On the other hand, Dominic West as Lord Richard Croft brings in enough emotional resonance as Lara’s father to make her motivations well-justified as their scenes together are essential to the plot. Although the clunky screenplay results in uneven pacing issues that make for a sloppy watch<span>, the action is compelling enough to see you through. If only it didn’t rely so heavily on snappy editing, it would be even more thrilling. These choices by director Roar Uthaug hold the movie back from being an intense experience. But ‘Tomb Raider’ does enough to reignite the franchise onscreen by giving its protagonist a timely and relevant overhaul to confidently launch Alicia Vikander as this generation’s Lara Croft.</span></p>","3.5"
"<div class='Normal'>Story: A doctor decides to take revenge on those who brutally attacked his family<br><br>Review: A remake of the popular 1974 film of the same name starring the late Charles Bronson in the lead, both films are inspired by a book written by Brian Garfield. In this version, Dr Paul Kersey (Bruce Willis) leads a busy yet content life with his wife Lucy Kersey (Elisabeth Shue) and daughter Jordan (Camila Morrone) in Chicago. As someone who regularly tends to crime victims as part of his daily routine in the ER, Paul is used to hearing tales about the felonies that increasingly plague the area. However, his world is turned upside down when his own family is brutally assaulted, leaving him distraught and aching for revenge. As he embarks on a mission to discover the perpetrators, Paul unleashes his fury on not just those who hurt him but even those who wrong others.<br><br>While the story is quite straightforward, it also tends to be predictable and doesn’t keep you engaged throughout. You also can’t help but wonder whether the makers were right in releasing the film at this point in time — when gun violence is at an all-time high in America. In fact, there are moments where you find yourself wondering whether Paul’s rampage is even justified. The emotional connect is sketchy and the action sequences seem sluggish at best. Director Eli Roth doesn’t have a robust script to begin with, which leads to some unintentionally funny scenes. <br><br>Willis does a decent job as the man avenging his family’s torture but this isn’t one of his best performances by a long shot. Although he showcases a range of emotions — from shock and guilt to rage and retribution — he’s let down by the script. Among the supporting cast, Frank Kersey (Vincent D’Onofrio) playing Paul’s brother is the only one who stands out. The bad guys aren’t menacing enough, making one wish more attention was paid to the casting. There are moments towards the end where you find yourself on the edge of your seat, silently rooting for the veteran actor as he goes about his job but unfortunately, it’s too late by then. You can give this a watch if you enjoy revenge dramas and are a Bruce Willis fan. <br>","3"
"<div class='Normal'><strong>Story</strong>:<br><br>A successful Silicon Valley entrepreneur tries to find out why his young daughter committed suicide as he struggles to save his marriage and run his company.<br><br><strong>Review</strong>:<br><br>Neal Kumar (Alyy Khan) is a first-generation immigrant from India has come up in life the hard way. Now, a successful CEO of his company in San Francisco with two loving daughters and a beautiful wife, life could not have been any better for him. But when his youngest daughter Maya (Agneeta Thacker) commits suicide, we get to know that all is not well with the picture-perfect family. As a means of trying to make sense of the tragedy, Neal traces back the movements of Maya in her last months to find out just why, his seemingly ‘normal’ daughter, in a family that resembles the definition of the American Dream, would take her own life.<br><br>As far as performances are concerned, almost all cast has done a fine job. Ally Khan is convincing as the grieving father and has underplayed the dramatic role. Suchitra Pillai as a housewife, who has some secrets of her own, is also up to the mark as someone who is constantly torn between fulfilling her duties as a mother and a wife versus what she owes herself as a woman. Agneeta Thacker, who has mainly worked on American films and TV shows, too, is perfectly cast as the timid girl who tries her best to keep everyone around her happy, yet succumbs to the pressures of being a young adult.<br><br>And while the filmmaker is asking the right questions when it comes to teen-suicides, but the manner in which she says it, is not that interesting. While you empathise with Neal as the bereaved father, it is tough to be interested in his journey. Also ambiguous is the manner at which he arrives at the conclusion of what it was that took the life of his daughter. It’s almost as if he is chasing several dead ends, yet deriving a vague meaning from them all. The whole angle about how technology is driving people further away has just been given lip-service by the filmmaker. About its emotional depth, ‘The Valley’ is definitely not among the important films that deal with the concept of death and loss.<br><br>","2"
"<div class='Normal'><p><strong>Story</strong>: A career-ending accident leaves ballerina Domenika Egorova (Jennifer<br>Lawrence) with no choice. She is coerced into taking up her uncle’s sordid offer to support her ailing mother. The dancer becomes a ‘sparrow’, a Russian seductress-spy, who must sexually manipulate her targets to win their trust and source secret information for her country.</p><p><strong>Review</strong>: One of her assignments expects her to befriend Nash, a CIA agent (Joel Edgerton), who can further lead her to a mole in the Russian intelligence service. However, things get tricky when she falls for Nash and he persuades her to become a double agent.</p><p>Based on a spy novel by Jason Matthews, Red Sparrow is a gripping but somewhat pointless thriller that overrates its own intelligence. Francis Lawrence and his star protagonist, lend a strange beauty to this obnoxiously bizarre film that feeds on violence and assault. An air of mystery surrounds every character and their intentions, which ups the intrigue and paranoia.</p><p>However, without any substantial gains at stake, Domenika’s ‘sexual sacrifices’ and manipulative games seem inconsequential. Even the sparrow training programme or in JLaw’s own words (whore school) which expects her to endure the perverse and sadistic activities, ends up looking dim-witted instead of dangerous. You chuckle when the instructor tells the new recruits in a stern voice, “Your body belongs to the state now.”</p><p>A torture porn with the sensibility of a 50 Shades… like erotic fantasy, Red Sparrow fails to take flight as the chilling spy thriller, you’d expect it to be. Even a decent climax is unable to salvage a sluggish buildup. Jennifer Lawrence’s terrible Russian accent and deadpan act, don’t help either.</p><p>Despite the genre and an attractive cast, the film’s mind games are way too tiring and uninspiring to arouse any emotions or thrill.</p>","3"
"<div class='Normal'><p><strong>Lady Bird Story</strong>: Set in 2002, a teenage girl discovers herself through love, relationships and the city of Sacramento, California.</p><p><strong>Lady Bird Review</strong>: It’s evident that Greta Gerwig takes a lot of inspiration from her own life in ‘Lady Bird’. In her solo directorial debut based on her original screenplay, she draws from these experiences to make the film genuine and honest. There are familiar setups of the ‘coming-of-age’ genre – a classic one sees lead character Christine, who goes by the name Lady Bird, falling in love with a guy from school only to end up heartbroken when she catches him cheating on her. But the way the scenario plays out is far from typical. Just as life is full of surprises, Lady Bird gets to experience a lot of them along the way, taking us along for the ride.</p><p>The realism is hammered down through all the performances, mainly by Saoirse Ronan as Christine/ Lady Bird. Ronan captures the angst, confusion and determination of a teenager on a journey of self-discovery. She is perfectly cast as the temperamental, restless girl who begins to understand what it means to look beyond yourself. Lady Bird believes she is better off away from Sacramento, forgetting that her parents are financially struggling to make ends meet. This sets up the plot for a lot of friction with her mother, leading to the most prominent angle – the mother-daughter relationship. Even though the narrative revolves around Ronan, it’s Laurie Metcalf who often steals the show as Marion who is, in essence, the adult version of Lady Bird. Equally strong-willed to the point of being obstinate, Metcalf is hilarious, yet firm as a mother who pokes holes in her daughter’s self-obsessive bubble.</p><p>Besides the two main characters, Gerwig infuses a lot of personality into all the supporting roles, making each one of them essential to the plot. Although they might seem to be forgetful, Gerwig ensures that their parts are not merely decorative, and far from stereotypical. The credit goes to her writing skills and ability to present a collection of memories from someone’s teenage years without being pretentious, or melodramatic for the sake of cheap laughs or tears. Just like the protagonist, ‘Lady Bird’ is awkwardly funny yet bittersweet, making it one of Hollywood’s most original and refreshingly honest films about growing up.</p>","4.0"
"<div class='Normal'><strong>Story:<br></strong>A couple who is excessively addicted to playing board games find themselves trapped in a game night that is as unexpected as it is dangerous.<br><br><strong>Review:<br></strong>Max (Jason Bateman) and Annie (Rachel McAdams) are two board-game addicts who bond and later marry over their love of competitive gaming. Be it Jenga, Monopoly, Scrabble or Dumb Charades; there is no game they won’t indulge in over the weekends with their friends. One fine day, Max’s elder and more successful brother Brooks (Kylie Chandler) shows up and hosts a game at his swanky pad causing the ever-competitive Max to go in an overdrive. Now he has to win, to get back for all those years of losing to his elder, smarter brother. However, they are not playing silly board games anymore as Brooks arranges for a life-like kidnapping scenario where the players have to track him as he gets kidnapped by fake goons by following clues left around the house. The real thrill begins though, when they realise that the kidnapping is very real and that the goons carry actual guns and that this is not a game anymore.<br><br>It’s a joy when a film doesn’t take itself so seriously, yet remains committed steadfastly to its goofiness, and 'Game Night' is one such film. The scene where Brooks is being thrashed around the house as the other participants binge on cheese and snacks as they appreciate the ‘life-like’ thrashing that Brooks is being subjected to is one among the several hilarious moments in the film. The characters are all so close to actual physical danger as the game gets real makes for some thrilling moments. But even when they do realise that the situation is indeed dire, the filmmakers dial-up the craziness a notch and the tense ride becomes even more fun. The jokes in the film are tight, the action is slick and the dark moments are made so funny by the excellent writing that you never get bored and can never guess what may come next. The side-splitting situational comedy that the film indulges in is refreshing and genuinely hilarious.<br><br>The filmmaker duo John Francis Daley and Jonathan Goldstein employ the same irreverence they used when they co-wrote 'Spider-Man: Homecoming' and deliver a ludicrous laugh-riot with 'Game Night'. So go ahead and revel in the craziness of this film as it takes you for a sweet, silly ride.<br><br>","3.5"
"<div class='Normal'><p><strong>Three Billboards</strong> <strong>Story</strong>: A mother seeks to avenge her daughter’s death by putting up messages on billboards to get the attention of a small American town.</p><p><strong>Three Billboards Review: </strong>Writer-director Martin McDonagh has previously demonstrated his ability to bring out the humor from the most unexpected situations, and he uses this to full effect here. He directs his own original screenplay which initially appears to be a familiar setup; a mother seeking revenge for her daughter’s gruesome rape and murder takes on inept, corrupt cops. But, the film gingerly walks a fine line between a really dark comedy and a hard punch to the guts, playing out in extremely unpredictable ways.</p><p>Facing backlash from almost an entire town, Mildred represents those prepared to face all odds in defense of the ones they love. Although her anger is absolutely justified, Mildred’s choices are heartbreaking and even frustrating at times. Frances McDormand plays her as a steely, determined and ruthless woman whose quest for vengeance makes her do things that will leave some people sitting on the fence about her character. The main target of Mildred’s aggression is Chief Willoughby played by Woody Harrelson. While the police force is shown as a group of small-town people trying to uphold the law according to their own narrow-minded perspectives, Willoughby indicates there’s more than what meets the eye. This is also the best way to describe Dixon played by Sam Rockwell as an incompetent, insensitive boor probably unfit for society, let alone the police force. But a turning point brings out another angle that challenges your opinions of him, bolstered by Rockwell’s eclectic performance in the most distinctive character arc in the film.</p><p>‘Three Billboards Outside Ebbing, Missouri’ poses an intriguing moral dilemma – can revenge be as bad as the crime itself? It also looks at how tragedy can affect different people, but its biggest achievement is in testing your perspective of how quickly we tend to judge people without knowing what truly drives them. One of the movies that could easily fly under the radar if it wasn’t receiving all the awards buzz, ‘Three Billboards Outside Ebbing, Missouri’ is an unassuming film that surprises you with its provocative subject matter and evocative performances that are hard to forget.</p>","4"
"<div class='Normal'><p><strong>Hostiles Story:</strong> Set in 1892, Army Captain Joseph Blocker reluctantly agrees to escort a Cheyenne chief Yellow Hawk and his family back home through dangerous territory.</p><p><strong>Hostiles Review:</strong> The film tracks a group’s journey, led by Joseph Blocker (Christian Bale), across the unforgiving and lawless terrains of Americas in the 1800s, as they make their way back to the home of the dying Chief Yellow Hawk (Wes Studi) in Montana. On the way, they encounter a woman Rosalie Quaid (Rosamund Pike) who is coming to terms with the harsh world of New Mexico at that time, especially at the hands of ruthless Comanche raiders. The emotional struggles of Captain Joseph Blocker and Rosalie Quaid are documented in the form of powerful and measured performances by Christian Bale and Rosamund Pike respectively. Christian Bale completely disappears into Blocker and his anger, pain, and weariness are palpable. Rosamund Pike is nuanced and layered as a woman recovering from severe trauma. Pike brings out Rosalie’s grief and strength in equal measure.</p><p>Wes Studi is known for playing powerful and stoic types with a stark and rugged visage that looks war-torn by default. His portrayal of Chief Yellow Hawk is fitting but you wish you got to know this character a little better. In fact, that’s one of the biggest problems with ‘Hostiles’. In a film about Native American suffering at the hands of White oppressors, the screenplay fails to give more insight into the oppressed, especially when they’re so wonderfully intriguing. Besides the gripping performances by Bale and Pike, the cinematography is gritty enough to draw you into this stark world. However, with the runtime going beyond the two-hour mark, there are some points when your interest might be challenged, and that’s unfortunate with this strong cast.</p><p>18<sup>th</sup> century America was a time when survival pretty much came down to kill, or be killed. ‘Hostiles’ captures this constant threat beautifully, with riveting moments of action and drama making it hard to predict who will make it out in the end. But amidst great performances and gorgeous cinematography, ‘Hostiles’ misses the mark by giving us just an overview of its real subject matter.</p>","3.5"
"<div class='Normal'><strong>Story:</strong> Set against the backdrop of Cold War, the film revolves around a lonely mute woman, Elisa Esposito (Sally Hawkins), who works as a janitor in a classified laboratory in Baltimore. Her isolated, mundane life takes a dramatic turn when she falls in love with a mysterious sea creature, dragged from South America to the lab by Colonel Richard Strickland (Michael Shannon), who terms it as an ‘asset’.<br><br><br><strong>Review:</strong> Love can be found in the strangest places and Elisa stumbles upon it in a lab. Ironically, while the creature is trapped and tortured by Strickland for being dangerous, it is that very monster that’s most compassionate when it comes to Elisa. He sees her and acknowledges her existence unlike the rest. The creature makes her feel alive and worthy of being loved — something we all yearn for.<br><br><br>Leading the Oscar race with 13 nominations, on paper, Guillermo del Toro’s implausible love story may seem a tad preposterous. However, its beauty lies in the filmmaker’s vivid imagination and unique execution. Through sublime storytelling, evocative characters, spectacular production design and Alexandre Desplat’s soul-stirring music, del Toro’s suspenseful romance, transports you to another place and time. In times of growing cynicism and practicalities seeping into relationships, this enchanting fairy-tale with a hint of realism, is an exquisite piece of cinema that compels you to believe in miracles.<br><br><br>Right from the word go; the visionary filmmaker paints a visual and emotional masterpiece that strikes an incredible balance between reality and fantasy. Elisa’s banal existence and longing for an unusual adventure, her modest apartment placed on top of a movie theatre and unspoken conversation with her only friends Giles (Richard Jenkins), an elderly gay man craving for companionship and Zelda (Octavia Spencer), a caring woman, constantly cribbing about her useless husband Bruester… it is precious moments like these that resonate with you the most. Also, the actors — Sally Hawkins, Octavia Spencer, Richard Jenkins, Michael Shannon and Michael Stuhlbarg breathe life into this fantasy.<br><br><br>More than its visual brilliance, what captivates you the most is Del Toro’s ability to capture the minutiae of his ordinary characters’ everyday life. An unlikely amalgamation of supernatural, spiritual and sci-fi elements, The Shape of Water at heart, is a simple tale of hope and empathy. It rebuilds your faith in love, which isn’t and shouldn’t be defined by a certain shape or form.<br><br>","4"
"<div class='Normal'><p><strong>Story</strong></p><p>A young boy (Vinicius Garcia) leaves his village on a quest to find his missing father (Marco Aurélio Campos) who has left him to work in the city.</p><p><strong>Review</strong></p><p>The film tells a deceptively simple story of a boy, who has an idyllic existence in his village. One day, as his father leaves him and his mom to go work in the big city, life is fun no more. Gone are the days when he would sing and chase animals in his village. The boy decides to take matters in his own hand and packs his bag to track his father and get him back.</p><p>There is minimal dialogue in the film but that hardly matters because the film deftly manages to convey emotions through its unique animation style. The characters that we see, be it the frivolous young parader who helps the boy, or the old man and the dog, who accompany the boy along his journey, are an exciting mix of people who enrich his journey. Topics like urbanisation, pollution, the plight of ageing workers and just how technology and automation are still affecting small as well as big cities are all discussed in the film effectively. Even though the language is Portuguese, one would not even need to glance at the subtitles to relate to the tale as it is universal in nature. Maybe that’s the reason it was nominated for Oscars in the animation category last year.</p><p>On the surface, ‘Boy and the World’ looks like an animated film from the seventies that uses the very basic, line drawing animation technique. But just a few moments into the film, you realise that this is just a ploy, and a very effective one at that, which director Alê Abreu uses to a great effect. Since the film is told from a child’s perspective, Abreu has used a simple animation technique which looks like scribbles by a child, and elevates it by using a mesmerising mix of drawing, painting and digital animation to achieve incredible effects. The music — a mix of carnival tunes to sad mono-tones that are both haunting and euphoric at the same time — stays with you long after the film is over.</p><p>This colourful joyride is one that we insist you make and see the world through the eyes of a little boy.</p>","3.5"
